,lead
27034,6-5400
27035,6-5974
27036,1-0389
27037,8-6866
27038,8-7507
27039,8-6373
27040,3-0256
27041,1-4705
27042,3-1153
27043,6-6143
27044,7-8983
27045,5-7264
27046,1-6381
27047,7-1660
27048,1-1502
27049,8-0383
27050,2-1974
27051,5-6359
27052,3-2179
27053,5-2072
27054,7-3928
27055,6-2564
27056,5-9423
27057,2-2872
27058,4-8292
27059,1-4522
27060,5-1866
27061,3-1076
27062,1-3773
27063,6-3303
27064,4-5803
27065,3-7813
27066,4-5419
27067,3-4006
27068,4-1827
27069,4-9265
27070,6-1248
27071,8-3080
27072,2-7888
27073,8-8235
27074,5-2081
27075,5-3026
27076,5-9678
27077,7-6520
27078,1-0115
27079,2-9249
27080,1-2835
27081,4-8636
27082,3-6431
27083,8-2183
27084,5-7311
27085,5-3658
27086,1-6419
27087,1-8404
27088,4-8956
27089,1-7864
27090,4-3748
27091,4-6766
27092,8-1279
27093,6-8336
27094,1-5752
27095,4-9706
27096,1-6609
27097,1-5852
27098,8-9377
27099,2-3641
27100,1-0487
27101,3-8601
27102,4-0108
27103,4-4495
27104,7-8251
27105,5-7296
27106,8-3239
27107,2-4384
27108,4-7832
27109,8-8644
27110,1-3408
27111,6-3389
27112,7-6235
27113,7-5846
27114,8-1388
27115,3-8652
27116,5-6253
27117,5-7486
27118,1-2077
27119,4-2290
27120,3-2128
27121,1-2165
27122,8-6867
27123,5-1481
27124,3-5270
27125,6-7583
27126,2-8235
27127,4-9178
27128,4-2025
27129,2-5601
27130,2-3103
27131,5-8878
27132,1-1848
27133,6-6917
27134,7-6788
27135,3-9942
27136,4-2013
27137,3-3433
27138,6-6422
27139,8-4159
27140,8-6859
27141,6-5911
27142,6-8669
27143,7-9897
27144,3-4870
27145,2-9999
27146,7-8482
27147,2-0186
27148,1-0888
27149,7-0018
27150,1-4048
27151,7-9147
27152,5-4116
27153,5-5921
27154,6-3646
27155,3-4046
27156,8-9840
27157,1-6461
27158,4-6615
27159,6-3360
27160,3-9963
27161,2-8627
27162,7-9112
27163,4-8299
27164,2-4045
27165,4-7304
27166,8-6416
27167,7-0703
27168,6-6354
27169,5-6236
27170,8-7567
27171,1-1641
27172,3-4459
27173,2-0032
27174,5-1809
27175,6-6705
27176,6-9833
27177,3-8129
27178,3-3095
27179,6-7383
27180,4-7516
27181,3-5475
27182,6-6776
27183,2-7155
27184,4-3111
27185,5-4993
27186,7-4693
27187,6-5623
27188,8-1250
27189,2-4144
27190,7-9419
27191,1-1105
27192,2-8710
27193,3-8841
27194,8-7091
27195,5-3430
27196,4-1080
27197,3-1277
27198,3-5142
27199,1-5683
27200,2-1845
27201,6-3196
27202,4-5295
27203,3-6053
27204,2-7853
27205,5-6469
27206,5-3899
27207,5-1645
27208,2-8082
27209,8-7688
27210,5-8952
27211,3-7053
27212,4-0347
27213,2-5825
27214,7-7794
27215,8-2705
27216,4-4101
27217,3-6035
27218,6-3865
27219,7-6793
27220,8-6284
27221,4-2219
27222,5-0190
27223,3-0056
27224,3-5555
27225,1-9013
27226,7-5154
27227,7-5426
27228,5-6985
27229,1-4276
27230,6-5163
27231,8-9321
27232,1-0173
27233,1-1917
27234,7-4253
27235,8-0778
27236,8-9513
27237,4-6505
27238,8-9663
27239,5-7811
27240,5-0830
27241,8-9363
27242,3-4896
27243,4-2479
27244,4-6246
27245,8-1673
27246,7-9913
27247,1-3726
27248,1-5310
27249,1-6518
27250,2-7239
27251,5-2550
27252,5-5468
27253,7-3720
27254,8-8195
27255,1-5713
27256,7-4167
27257,5-4847
27258,3-0858
27259,6-6945
27260,1-0364
27261,2-4005
27262,2-2393
27263,7-8860
27264,7-3884
27265,8-1324
27266,5-7008
27267,5-0310
27268,8-4699
27269,4-6895
27270,7-6370
27271,4-4013
27272,5-0652
27273,1-0124
27274,1-5870
27275,7-8131
27276,4-9280
27277,2-5316
27278,8-7545
27279,1-3517
27280,8-2359
27281,7-6611
27282,6-3467
27283,4-0851
27284,6-8694
27285,2-5731
27286,6-4428
27287,6-4449
27288,4-1873
27289,6-6481
27290,7-8286
27291,2-1609
27292,2-0073
27293,2-9120
27294,5-4309
27295,6-6411
27296,1-3121
27297,2-5204
27298,7-3283
27299,5-1040
27300,8-9362
27301,7-0707
27302,8-0990
27303,7-9635
27304,2-0355
27305,4-1537
27306,3-3709
27307,1-1636
27308,1-1239
27309,2-0178
27310,7-4537
27311,2-3132
27312,4-4632
27313,4-1137
27314,8-2663
27315,6-8220
27316,2-8798
27317,1-3572
27318,8-3838
27319,3-5468
27320,6-8262
27321,5-5133
27322,6-1446
27323,6-4111
27324,2-2278
27325,7-9747
27326,6-9895
27327,7-9691
27328,6-1216
27329,1-1472
27330,3-5463
27331,3-7251
27332,3-4670
27333,4-7790
27334,4-5252
27335,3-3768
27336,6-3332
27337,3-7734
27338,4-2978
27339,7-0849
27340,4-8619
27341,1-7881
27342,5-9526
27343,8-7074
27344,8-8672
27345,8-9108
27346,7-4238
27347,6-7545
27348,2-7379
27349,8-5819
27350,3-1214
27351,4-6285
27352,7-8751
27353,2-5841
27354,2-4363
27355,8-0716
27356,4-8284
27357,2-5543
27358,6-6581
27359,2-3540
27360,3-8557
27361,8-1280
27362,5-4754
27363,5-9724
27364,3-9905
27365,1-9307
27366,1-2308
27367,3-5249
27368,7-6933
27369,7-2297
27370,6-0891
27371,3-6111
27372,7-7436
27373,1-1337
27374,3-4306
27375,2-9929
27376,6-9702
27377,4-5759
27378,6-9129
27379,1-2575
27380,7-6204
27381,6-4269
27382,5-0661
27383,6-4594
27384,4-9465
27385,7-4505
27386,3-4723
27387,6-1485
27388,4-1870
27389,8-4816
27390,1-1442
27391,2-8725
27392,1-8191
27393,6-7173
27394,2-6371
27395,6-8516
27396,3-9685
27397,4-8731
27398,4-2225
27399,6-0949
27400,8-6079
27401,7-2666
27402,2-1372
27403,5-2794
27404,3-3729
27405,3-2670
27406,8-0082
27407,7-6575
27408,6-8778
27409,8-0801
27410,5-4228
27411,3-1945
27412,2-4111
27413,6-8471
27414,3-8726
27415,6-8576
27416,1-4503
27417,5-3040
27418,4-8759
27419,7-0349
27420,4-3521
27421,5-5032
27422,7-4260
27423,7-2150
27424,5-0377
27425,7-9787
27426,3-1420
27427,2-1156
27428,3-4915
27429,8-2582
27430,2-6523
27431,3-2721
27432,7-6234
27433,5-8326
27434,2-6747
27435,3-7743
27436,1-9936
27437,5-9594
27438,3-4430
27439,3-0003
27440,2-5159
27441,4-4891
27442,1-5642
27443,5-2762
27444,6-6944
27445,8-9499
27446,8-4807
27447,3-4740
27448,8-8507
27449,3-9026
27450,5-5170
27451,2-7050
27452,4-7539
27453,4-6778
27454,6-9974
27455,2-4820
27456,3-1250
27457,1-1142
27458,5-9560
27459,5-6766
27460,8-1756
27461,6-7954
27462,6-3781
27463,7-0526
27464,1-9675
27465,2-8091
27466,4-0861
27467,1-9162
27468,6-3492
27469,8-9899
27470,4-5423
27471,1-3287
27472,6-7103
27473,1-6991
27474,3-8773
27475,3-4144
27476,2-0871
27477,3-3172
27478,4-4856
27479,4-2578
27480,5-7758
27481,6-1137
27482,2-5186
27483,8-8758
27484,1-6382
27485,8-2924
27486,7-3102
27487,4-0232
27488,7-0171
27489,8-7576
27490,8-5452
27491,7-0642
27492,8-6422
27493,7-3448
27494,4-4312
27495,1-4748
27496,1-3691
27497,7-8741
27498,3-2196
27499,4-8509
27500,3-0225
27501,2-7159
27502,6-9642
27503,5-4884
27504,6-5095
27505,4-3532
27506,7-8514
27507,1-7937
27508,8-7138
27509,4-4912
27510,1-8030
27511,5-1140
27512,2-7509
27513,7-4412
27514,5-4497
27515,8-4176
27516,8-0695
27517,4-4610
27518,5-2363
27519,8-5592
27520,2-5555
27521,5-8834
27522,6-1254
27523,2-0000
27524,6-6170
27525,6-2105
27526,5-3350
27527,8-7339
27528,1-6308
27529,8-6237
27530,7-7723
27531,8-1505
27532,4-1566
27533,6-2851
27534,6-1392
27535,7-5882
27536,7-6934
27537,7-7987
27538,4-0180
27539,6-5176
27540,5-5611
27541,2-4870
27542,1-7823
27543,5-8975
27544,5-3417
27545,3-4474
27546,8-2378
27547,2-6281
27548,1-3513
27549,6-2124
27550,7-5186
27551,5-0256
27552,4-6849
27553,8-0732
27554,1-1489
27555,5-9438
27556,1-1236
27557,7-9044
27558,4-9012
27559,3-6737
27560,2-9362
27561,4-5452
27562,8-9478
27563,4-0589
27564,5-8826
27565,2-3996
27566,5-6839
27567,5-4745
27568,2-6349
27569,2-0984
27570,2-6868
27571,7-3266
27572,8-8061
27573,5-8304
27574,5-5973
27575,3-8717
27576,4-0558
27577,7-2143
27578,3-3090
27579,4-7183
27580,5-5176
27581,1-5457
27582,8-0726
27583,2-6675
27584,4-7931
27585,5-9325
27586,1-2729
27587,8-7140
27588,3-9433
27589,7-6350
27590,8-3509
27591,4-1798
27592,5-2104
27593,4-0602
27594,7-4285
27595,4-9740
27596,6-6525
27597,1-4659
27598,4-3341
27599,8-4454
27600,1-1440
27601,2-8715
27602,1-1983
27603,7-9396
27604,6-1118
27605,4-9053
27606,1-4815
27607,7-5749
27608,2-7461
27609,3-2587
27610,2-0371
27611,1-0307
27612,6-1491
27613,4-2171
27614,4-9832
27615,6-2855
27616,8-9660
27617,7-5712
27618,2-5782
27619,7-8625
27620,7-5832
27621,2-4390
27622,2-4484
27623,2-2697
27624,3-5040
27625,4-4878
27626,5-9710
27627,5-2175
27628,3-6457
27629,6-4676
27630,6-5975
27631,3-7660
27632,1-9410
27633,6-5620
27634,2-4482
27635,2-8599
27636,2-5567
27637,5-4816
27638,4-0079
27639,4-0244
27640,7-1676
27641,5-4839
27642,6-6553
27643,3-4090
27644,8-2108
27645,2-8505
27646,7-0181
27647,7-9243
27648,3-3758
27649,1-0591
27650,7-8200
27651,6-4956
27652,4-7322
27653,2-3475
27654,1-0675
27655,3-1967
27656,8-3223
27657,5-2157
27658,5-6873
27659,5-7493
27660,1-1119
27661,5-1143
27662,4-0478
27663,8-9873
27664,7-2303
27665,6-0883
27666,7-9006
27667,6-1560
27668,8-5414
27669,1-8004
27670,6-7920
27671,6-1486
27672,1-4968
27673,5-6205
27674,1-6234
27675,6-2703
27676,3-3150
27677,3-4791
27678,7-7247
27679,2-9184
27680,2-7799
27681,7-7390
27682,1-3509
27683,7-9055
27684,2-4746
27685,1-9048
27686,3-1773
27687,6-2875
27688,7-3310
27689,3-6810
27690,4-5590
27691,8-1832
27692,5-1403
27693,4-8396
27694,8-1588
27695,3-6020
27696,6-9868
27697,5-9056
27698,4-9022
27699,5-3389
27700,7-1315
27701,2-2141
27702,8-8135
27703,3-0573
27704,5-8944
27705,3-5511
27706,4-0723
27707,6-6490
27708,3-2884
27709,4-0819
27710,3-4141
27711,1-1969
27712,8-6718
27713,3-3757
27714,3-1344
27715,8-5053
27716,1-0440
27717,3-6438
27718,6-1110
27719,3-7391
27720,7-3618
27721,8-0882
27722,6-4572
27723,8-3060
27724,5-7813
27725,3-2624
27726,7-8031
27727,5-4733
27728,6-8204
27729,3-0787
27730,2-0041
27731,5-6958
27732,7-8503
27733,4-0947
27734,4-6357
27735,3-6019
27736,2-3013
27737,8-6349
27738,2-8743
27739,1-0265
27740,8-1536
27741,4-1639
27742,8-1341
27743,8-6469
27744,4-5790
27745,4-5104
27746,5-7199
27747,8-8884
27748,2-5138
27749,1-0509
27750,6-3026
27751,7-7413
27752,6-6177
27753,8-5448
27754,4-1038
27755,1-1808
27756,4-7855
27757,6-9984
27758,8-7631
27759,5-2457
27760,4-7090
27761,7-1764
27762,5-7298
27763,8-1276
27764,6-0717
27765,2-8480
27766,2-4951
27767,4-8634
27768,4-8375
27769,2-0576
27770,5-9997
27771,2-5075
27772,8-4132
27773,3-9774
27774,8-5557
27775,6-5101
27776,4-6932
27777,3-0620
27778,2-6305
27779,6-8335
27780,5-3848
27781,7-3474
27782,5-3243
27783,3-7498
27784,3-7431
27785,2-0339
27786,7-2065
27787,6-0952
27788,2-5727
27789,5-6452
27790,4-3816
27791,4-9079
27792,3-6762
27793,3-8621
27794,5-5602
27795,4-0635
27796,1-2656
27797,1-3835
27798,8-0193
27799,2-6956
27800,2-6804
27801,1-3427
27802,7-4711
27803,1-6171
27804,7-2665
27805,3-4438
27806,7-3883
27807,1-1816
27808,3-1927
27809,1-6284
27810,2-8393
27811,2-0752
27812,3-1798
27813,5-0719
27814,1-2057
27815,7-9403
27816,6-6963
27817,6-0896
27818,7-7788
27819,5-4897
27820,3-4265
27821,2-1901
27822,1-0550
27823,2-2193
27824,1-4859
27825,1-9330
27826,1-9661
27827,4-8484
27828,7-8146
27829,7-4301
27830,6-6660
27831,3-7779
27832,8-6189
27833,5-1293
27834,1-9900
27835,2-9562
27836,6-1726
27837,8-8469
27838,3-2189
27839,2-7386
27840,1-2009
27841,8-8630
27842,2-7458
27843,1-6925
27844,6-6927
27845,1-2814
27846,7-2118
27847,5-1192
27848,5-1009
27849,5-6913
27850,7-1599
27851,4-0406
27852,5-8504
27853,2-5820
27854,2-0716
27855,4-8741
27856,4-7215
27857,2-0078
27858,8-6712
27859,3-8517
27860,2-0454
27861,2-4464
27862,4-9794
27863,3-0873
27864,7-8937
27865,1-4936
27866,6-6619
27867,3-6250
27868,8-6609
27869,3-9202
27870,5-0867
27871,8-6460
27872,2-9109
27873,5-9985
27874,3-8438
27875,5-6582
27876,3-4689
27877,7-9839
27878,2-2542
27879,1-0335
27880,7-5114
27881,3-4528
27882,5-6172
27883,2-1825
27884,1-1674
27885,7-3438
27886,7-1390
27887,1-2633
27888,4-3633
27889,5-9792
27890,5-2820
27891,2-3334
27892,7-5459
27893,8-7355
27894,7-4784
27895,5-6057
27896,3-0168
27897,4-3673
27898,4-0553
27899,1-8106
27900,4-6865
27901,6-4147
27902,6-2131
27903,5-6491
27904,3-5217
27905,8-8422
27906,2-1123
27907,2-9606
27908,7-4465
27909,1-6904
27910,2-9021
27911,5-6367
27912,8-9285
27913,1-4643
27914,1-9660
27915,1-6002
27916,5-4792
27917,3-8656
27918,1-0680
27919,7-9508
27920,1-9615
27921,8-3006
27922,2-1877
27923,8-8265
27924,6-9677
27925,1-4419
27926,5-7337
27927,3-9603
27928,4-8355
27929,3-7446
27930,4-0283
27931,2-5789
27932,5-3877
27933,8-4295
27934,6-9730
27935,1-9978
27936,6-3668
27937,8-4431
27938,2-3600
27939,3-8229
27940,6-5806
27941,4-5307
27942,1-4128
27943,1-3426
27944,7-3030
27945,3-0893
27946,4-4927
27947,3-8027
27948,6-7798
27949,5-4842
27950,5-3303
27951,4-9000
27952,5-4957
27953,6-2868
27954,8-0092
27955,7-6906
27956,6-0856
27957,1-1344
27958,4-8481
27959,2-0366
27960,5-5341
27961,2-5185
27962,8-5580
27963,6-8040
27964,7-0273
27965,1-4347
27966,3-0423
27967,2-5022
27968,1-5215
27969,2-3481
27970,2-3958
27971,3-1897
27972,8-0643
27973,8-9881
27974,6-0170
27975,5-9358
27976,8-5595
27977,2-2724
27978,1-2865
27979,5-4083
27980,7-4169
27981,5-9254
27982,4-7328
27983,2-1985
27984,5-4623
27985,8-9291
27986,2-1648
27987,6-4798
27988,3-1978
27989,4-4305
27990,6-2525
27991,6-1987
27992,6-8953
27993,1-0882
27994,1-8901
27995,5-9651
27996,7-7116
27997,5-8816
27998,5-4859
27999,6-8810
28000,7-2856
28001,2-9494
28002,6-5636
28003,5-0505
28004,1-4178
28005,5-6636
28006,7-2392
28007,5-8763
28008,2-5719
28009,6-4273
28010,8-4830
28011,3-1068
28012,1-8139
28013,6-9545
28014,7-6484
28015,1-8818
28016,2-8956
28017,5-7465
28018,1-6403
28019,8-9264
28020,3-0637
28021,5-7639
28022,7-9523
28023,7-8233
28024,3-4792
28025,3-6194
28026,4-3896
28027,5-8626
28028,7-6950
28029,8-3693
28030,7-5635
28031,2-1036
28032,4-5829
28033,5-8132
28034,7-3573
28035,6-3755
28036,5-1814
28037,2-7859
28038,3-3959
28039,4-7319
28040,8-5752
28041,7-1527
28042,5-7397
28043,6-5592
28044,7-8596
28045,4-7967
28046,3-7031
28047,7-8492
28048,7-1659
28049,8-5260
28050,3-1553
28051,1-5518
28052,1-9443
28053,8-8876
28054,3-2172
28055,1-2512
28056,4-0435
28057,7-9503
28058,5-5120
28059,6-5043
28060,6-2232
28061,1-2209
28062,5-3369
28063,3-4199
28064,7-3916
28065,8-0299
28066,5-5612
28067,6-4205
28068,6-8067
28069,8-5049
28070,4-3325
28071,8-9570
28072,5-7028
28073,1-6542
28074,4-5694
28075,2-3208
28076,2-5070
28077,4-8171
28078,8-8493
28079,3-0011
28080,6-8257
28081,2-9775
28082,1-6411
28083,5-5491
28084,8-9945
28085,1-2782
28086,6-1426
28087,1-2118
28088,6-5171
28089,2-5705
28090,3-6914
28091,7-4096
28092,2-4054
28093,1-2053
28094,5-5086
28095,3-6704
28096,4-0000
28097,7-5878
28098,8-7096
28099,8-5244
28100,7-0667
28101,4-3907
28102,6-2650
28103,7-2007
28104,5-7479
28105,2-0600
28106,4-3938
28107,1-2581
28108,8-0565
28109,7-6413
28110,6-7742
28111,6-5669
28112,8-0835
28113,8-7607
28114,4-6525
28115,3-9992
28116,5-2615
28117,6-2333
28118,6-8070
28119,2-5285
28120,3-7043
28121,1-3470
28122,4-9407
28123,2-4167
28124,2-3250
28125,1-9789
28126,6-1641
28127,4-7111
28128,6-6051
28129,7-0010
28130,7-9167
28131,2-9255
28132,4-1368
28133,5-3440
28134,3-6198
28135,7-8695
28136,3-1131
28137,6-8062
28138,6-4767
28139,2-1857
28140,1-6304
28141,1-0442
28142,6-1956
28143,6-7963
28144,4-6196
28145,8-0234
28146,6-9938
28147,1-6723
28148,6-6165
28149,7-0752
28150,3-1426
28151,8-7999
28152,5-6558
28153,8-6326
28154,8-9687
28155,2-8304
28156,5-7162
28157,3-9486
28158,3-3144
28159,4-7323
28160,3-6057
28161,5-0695
28162,8-4839
28163,6-3214
28164,1-5497
28165,4-4792
28166,2-5603
28167,2-9368
28168,7-3926
28169,1-8184
28170,3-3019
28171,8-4153
28172,4-3796
28173,4-4550
28174,2-8457
28175,5-5917
28176,2-4063
28177,6-0111
28178,7-9325
28179,8-5019
28180,8-0394
28181,4-8964
28182,7-2866
28183,3-6322
28184,8-3831
28185,3-3436
28186,4-3378
28187,7-6990
28188,3-7261
28189,1-3806
28190,8-4605
28191,4-9805
28192,1-5801
28193,6-7708
28194,7-7447
28195,8-9552
28196,1-6690
28197,6-8202
28198,5-7347
28199,5-9404
28200,1-3191
28201,6-3033
28202,8-3828
28203,5-1862
28204,1-4210
28205,4-6452
28206,5-7531
28207,1-9914
28208,3-1971
28209,2-7624
28210,8-5924
28211,5-1294
28212,4-2465
28213,2-1768
28214,2-9728
28215,1-2665
28216,7-2038
28217,7-6747
28218,7-1771
28219,2-3633
28220,6-7888
28221,3-6333
28222,5-5857
28223,3-6802
28224,3-0196
28225,3-3596
28226,8-7008
28227,6-5525
28228,5-1594
28229,6-6948
28230,1-4532
28231,6-1000
28232,6-8736
28233,3-8353
28234,6-7208
28235,2-7055
28236,5-7574
28237,2-7930
28238,6-4777
28239,6-4779
28240,6-3741
28241,4-0702
28242,1-7636
28243,8-9214
28244,7-1374
28245,8-4401
28246,4-8078
28247,4-9009
28248,6-9633
28249,4-1556
28250,8-8106
28251,5-7918
28252,3-6584
28253,2-5907
28254,4-6674
28255,5-1235
28256,8-7445
28257,1-7115
28258,5-4102
28259,3-4012
28260,2-7030
28261,7-2142
28262,7-4802
28263,5-8082
28264,8-7768
28265,4-0449
28266,2-3473
28267,3-2201
28268,7-9250
28269,2-9948
28270,5-9449
28271,6-4791
28272,4-9234
28273,1-3351
28274,6-5342
28275,1-4320
28276,2-0264
28277,7-8191
28278,3-7368
28279,6-0451
28280,2-3964
28281,6-3901
28282,8-1180
28283,3-2074
28284,4-2581
28285,4-5455
28286,8-4893
28287,4-6306
28288,3-7478
28289,3-1423
28290,2-0225
28291,3-1062
28292,2-9359
28293,8-4100
28294,5-3690
28295,2-1341
28296,2-5724
28297,7-3937
28298,6-3010
28299,2-4018
28300,8-9900
28301,3-7596
28302,1-8856
28303,8-3799
28304,7-5324
28305,6-0203
28306,8-5526
28307,3-5384
28308,8-4678
28309,6-5523
28310,4-1946
28311,6-3739
28312,7-6381
28313,8-2060
28314,3-1819
28315,5-6415
28316,8-7919
28317,1-2152
28318,8-3322
28319,8-3777
28320,6-5429
28321,7-2194
28322,1-5187
28323,3-2146
28324,8-5647
28325,5-1516
28326,3-7901
28327,3-5665
28328,4-4458
28329,2-8887
28330,1-9956
28331,7-9229
28332,6-9401
28333,1-9920
28334,6-7537
28335,1-8013
28336,5-9457
28337,7-8863
28338,2-8922
28339,8-6209
28340,3-6995
28341,7-0246
28342,6-4204
28343,6-6672
28344,2-1412
28345,7-3959
28346,2-5338
28347,4-0846
28348,2-2407
28349,1-7188
28350,2-8854
28351,8-6408
28352,3-8781
28353,7-5253
28354,5-1114
28355,3-7995
28356,4-8847
28357,2-0621
28358,4-6975
28359,7-1173
28360,5-6218
28361,2-2021
28362,4-3866
28363,5-4054
28364,7-9068
28365,1-5150
28366,6-3653
28367,6-4654
28368,8-7112
28369,2-7407
28370,7-8498
28371,5-8967
28372,2-3615
28373,7-5563
28374,1-7474
28375,3-5523
28376,4-1616
28377,3-1276
28378,3-6530
28379,4-4510
28380,2-1599
28381,8-5701
28382,8-8999
28383,4-0603
28384,5-2100
28385,5-4147
28386,2-6983
28387,4-7921
28388,5-1362
28389,3-7421
28390,2-9733
28391,8-7168
28392,4-7473
28393,3-8158
28394,7-3592
28395,3-0293
28396,5-4417
28397,6-8422
28398,5-0230
28399,4-1342
28400,4-3848
28401,4-3476
28402,7-8282
28403,4-5404
28404,5-9915
28405,7-9133
28406,2-4395
28407,2-5443
28408,7-0095
28409,6-4841
28410,2-9875
28411,8-3591
28412,8-8576
28413,6-8827
28414,2-6991
28415,8-3847
28416,2-5122
28417,6-5797
28418,1-7370
28419,6-4413
28420,5-8872
28421,8-4942
28422,6-7891
28423,7-2074
28424,5-4908
28425,1-4878
28426,8-0206
28427,1-7870
28428,2-9573
28429,6-8960
28430,7-6737
28431,6-7317
28432,2-9566
28433,5-9265
28434,3-1175
28435,8-7286
28436,2-4408
28437,2-4312
28438,8-0936
28439,7-1121
28440,7-2693
28441,7-7161
28442,5-8363
28443,8-2279
28444,6-1174
28445,4-0321
28446,2-5195
28447,5-9336
28448,2-5314
28449,4-7875
28450,4-7102
28451,1-8428
28452,1-5719
28453,2-2087
28454,7-4741
28455,6-2463
28456,8-2512
28457,6-5150
28458,7-1254
28459,8-6625
28460,4-2593
28461,6-1996
28462,3-0314
28463,6-0191
28464,6-2749
28465,7-7672
28466,3-7976
28467,8-5390
28468,1-4295
28469,3-4510
28470,7-1547
28471,5-5899
28472,5-1415
28473,6-7329
28474,2-7414
28475,3-7387
28476,5-0510
28477,2-9472
28478,7-4360
28479,4-7936
28480,2-0921
28481,4-4635
28482,7-2658
28483,4-8358
28484,5-9098
28485,6-8064
28486,5-2189
28487,5-3365
28488,3-6061
28489,1-7946
28490,1-1334
28491,1-7747
28492,1-0874
28493,6-0410
28494,7-7977
28495,3-3057
28496,4-6523
28497,1-4463
28498,6-1623
28499,1-6571
28500,6-9134
28501,2-0775
28502,3-6889
28503,7-5313
28504,3-4453
28505,1-9081
28506,8-2696
28507,4-2727
28508,6-2220
28509,4-4234
28510,1-0776
28511,7-3367
28512,3-9689
28513,1-1429
28514,3-9442
28515,2-8608
28516,2-3634
28517,5-6076
28518,7-4776
28519,6-6239
28520,3-6422
28521,6-2881
28522,2-3331
28523,7-0634
28524,6-8984
28525,5-4648
28526,7-8043
28527,4-0752
28528,4-9260
28529,4-8309
28530,3-5849
28531,7-4756
28532,1-9005
28533,7-2699
28534,5-8142
28535,8-7549
28536,5-5546
28537,7-0909
28538,7-9052
28539,3-2525
28540,8-2123
28541,2-6443
28542,3-7533
28543,7-5518
28544,4-4661
28545,4-2505
28546,7-8743
28547,8-5346
28548,3-4175
28549,1-2554
28550,6-3346
28551,8-3707
28552,1-5639
28553,7-8651
28554,4-1007
28555,1-1421
28556,7-9464
28557,7-3815
28558,6-7549
28559,4-7795
28560,3-6571
28561,5-5148
28562,2-1150
28563,8-0103
28564,3-8989
28565,4-4151
28566,7-0730
28567,7-0589
28568,5-9101
28569,7-0337
28570,6-4788
28571,5-6337
28572,3-7483
28573,5-7304
28574,7-6962
28575,8-7933
28576,1-8765
28577,3-8558
28578,1-3307
28579,2-7195
28580,8-1500
28581,4-0053
28582,5-0623
28583,6-0668
28584,2-6197
28585,2-6616
28586,7-1021
28587,3-2861
28588,6-0038
28589,3-6794
28590,6-9121
28591,6-7437
28592,6-8901
28593,6-4048
28594,3-4162
28595,2-5115
28596,4-1739
28597,1-3518
28598,6-4920
28599,5-7426
28600,5-9547
28601,7-8072
28602,8-5011
28603,3-4883
28604,4-7181
28605,5-6703
28606,2-6238
28607,7-1461
28608,3-3176
28609,2-4331
28610,7-8663
28611,3-9416
28612,4-4695
28613,7-0519
28614,4-0775
28615,1-5894
28616,3-9364
28617,4-5344
28618,3-0001
28619,5-0752
28620,8-0441
28621,4-4102
28622,5-8332
28623,3-0102
28624,5-8162
28625,8-3855
28626,1-9281
28627,2-5021
28628,6-7746
28629,4-7933
28630,4-4821
28631,8-1334
28632,6-0742
28633,8-7370
28634,2-3786
28635,3-0627
28636,6-7475
28637,8-5639
28638,4-3875
28639,6-6387
28640,1-6301
28641,8-3774
28642,1-1585
28643,2-0617
28644,4-4901
28645,5-9516
28646,5-7857
28647,7-4519
28648,5-2842
28649,6-9355
28650,8-0673
28651,7-5477
28652,5-8683
28653,1-9061
28654,1-7432
28655,8-9803
28656,7-6333
28657,6-7344
28658,1-9852
28659,1-7680
28660,7-5660
28661,4-0554
28662,2-1708
28663,4-6473
28664,4-0843
28665,8-2661
28666,2-2694
28667,6-5999
28668,2-7091
28669,8-7709
28670,2-6254
28671,2-5120
28672,5-1335
28673,2-2655
28674,5-9520
28675,8-2082
28676,1-4328
28677,8-2731
28678,2-3610
28679,8-7437
28680,6-4007
28681,4-1506
28682,6-7662
28683,6-0334
28684,6-1212
28685,7-5592
28686,4-4809
28687,2-8974
28688,7-2567
28689,3-9143
28690,6-4816
28691,7-0422
28692,6-4387
28693,5-3616
28694,4-6693
28695,4-5857
28696,3-1326
28697,8-9430
28698,1-1495
28699,3-5155
28700,3-3878
28701,6-0912
28702,5-3123
28703,7-8159
28704,5-5012
28705,5-4898
28706,8-2390
28707,7-0319
28708,1-7200
28709,4-0599
28710,2-8761
28711,5-6392
28712,6-1606
28713,2-0473
28714,8-3613
28715,5-2767
28716,4-8914
28717,6-4485
28718,8-6427
28719,5-8658
28720,6-6281
28721,4-8033
28722,6-3068
28723,8-6346
28724,4-7945
28725,8-6799
28726,6-9937
28727,6-8398
28728,5-1391
28729,8-9761
28730,3-3417
28731,5-0164
28732,7-6808
28733,7-3620
28734,3-5018
28735,2-2748
28736,4-5379
28737,6-4082
28738,4-6489
28739,4-8067
28740,5-7640
28741,6-3310
28742,4-4465
28743,5-9951
28744,5-9157
28745,3-4809
28746,6-1892
