,lead
35798,6-5136
35799,8-5668
35800,8-8879
35801,8-5695
35802,4-7619
35803,3-7916
35804,1-3102
35805,6-9154
35806,8-3801
35807,6-4084
35808,5-8259
35809,3-6219
35810,6-5352
35811,1-1347
35812,7-3094
35813,7-1662
35814,1-3309
35815,3-7474
35816,2-8763
35817,8-7887
35818,2-2679
35819,1-5453
35820,8-0910
35821,3-2229
35822,5-1451
35823,4-6033
35824,4-6505
35825,5-9769
35826,2-4798
35827,5-3948
35828,6-8990
35829,3-1355
35830,6-9770
35831,5-7199
35832,1-0892
35833,2-3271
35834,3-7822
35835,8-9512
35836,2-0232
35837,8-4009
35838,7-6493
35839,5-4568
35840,5-3230
35841,2-9684
35842,3-2659
35843,3-2808
35844,7-4451
35845,4-8658
35846,1-0630
35847,1-2372
35848,2-4371
35849,6-6310
35850,3-9478
35851,4-9999
35852,7-0950
35853,5-9223
35854,2-0966
35855,8-5733
35856,6-1374
35857,1-9023
35858,4-5264
35859,3-5574
35860,7-5685
35861,8-8574
35862,1-3791
35863,2-2555
35864,1-6159
35865,3-5535
35866,2-7097
35867,5-5733
35868,1-7423
35869,4-4318
35870,6-8011
35871,1-0763
35872,4-7436
35873,8-5283
35874,2-7846
35875,3-6685
35876,7-0710
35877,4-2503
35878,7-9739
35879,4-1994
35880,5-0211
35881,7-0965
35882,4-4297
35883,2-5148
35884,6-1826
35885,3-6166
35886,7-8838
35887,4-0366
35888,7-4110
35889,2-3775
35890,5-0237
35891,3-8477
35892,8-2777
35893,1-8209
35894,5-4850
35895,6-2526
35896,7-7223
35897,4-0470
35898,4-4767
35899,8-1528
35900,2-6975
35901,6-7203
35902,8-9853
35903,4-3519
35904,3-4047
35905,8-8443
35906,2-8383
35907,5-7743
35908,8-7503
35909,7-4268
35910,2-7403
35911,8-8010
35912,1-8801
35913,8-0617
35914,6-6886
35915,2-3785
35916,2-3826
35917,2-8026
35918,7-6465
35919,4-8246
35920,6-0499
35921,6-4822
35922,1-8323
35923,5-1796
35924,5-9465
35925,5-8573
35926,5-2458
35927,3-7034
35928,2-7193
35929,4-4951
35930,1-7132
35931,8-3006
35932,1-3729
35933,6-5209
35934,7-9582
35935,6-6209
35936,8-8670
35937,8-1769
35938,2-9016
35939,4-3545
35940,1-7832
35941,4-6410
35942,6-3131
35943,2-8702
35944,2-6497
35945,6-4550
35946,5-9457
35947,3-0234
35948,7-7723
35949,7-4723
35950,1-5720
35951,1-5993
35952,5-0320
35953,3-2367
35954,8-9839
35955,7-2308
35956,6-2629
35957,3-5046
35958,5-2486
35959,5-6523
35960,3-4759
35961,7-1091
35962,1-3296
35963,6-2549
35964,6-7206
35965,2-2651
35966,8-4676
35967,3-3448
35968,6-0265
35969,2-1955
35970,4-4673
35971,1-0259
35972,7-6282
35973,6-2233
35974,4-1808
35975,8-3286
35976,7-2575
35977,6-5128
35978,6-6669
35979,7-4550
35980,2-9565
35981,8-2244
35982,3-5643
35983,8-5361
35984,7-8087
35985,1-9837
35986,2-9902
35987,4-0273
35988,8-7638
35989,1-4203
35990,3-6236
35991,7-8103
35992,1-9475
35993,2-4790
35994,8-8191
35995,7-6742
35996,8-9150
35997,2-5615
35998,6-9897
35999,8-9572
36000,1-2305
36001,2-6397
36002,2-4192
36003,3-8385
36004,2-7665
36005,6-3845
36006,4-6623
36007,4-5873
36008,1-9689
36009,2-3370
36010,5-5031
36011,5-4497
36012,1-7174
36013,8-6819
36014,4-1756
36015,2-2169
36016,8-5428
36017,7-9489
36018,6-0404
36019,5-5306
36020,2-0146
36021,4-6763
36022,4-4103
36023,8-5538
36024,5-7546
36025,6-1289
36026,6-0133
36027,1-5831
36028,8-7589
36029,4-1446
36030,4-5636
36031,2-0257
36032,5-8750
36033,6-6270
36034,1-8409
36035,3-2463
36036,2-3801
36037,7-9549
36038,2-7223
36039,6-3700
36040,3-2682
36041,1-7466
36042,4-2945
36043,3-2415
36044,6-5674
36045,3-8380
36046,2-2334
36047,2-4928
36048,8-5652
36049,4-1303
36050,3-6128
36051,7-8006
36052,7-3984
36053,3-8675
36054,3-5975
36055,5-3348
36056,4-3486
36057,3-6047
36058,2-5043
36059,8-5796
36060,6-8868
36061,5-7008
36062,6-5198
36063,2-2331
36064,3-4996
36065,4-8506
36066,2-4399
36067,6-5474
36068,8-9715
36069,8-5195
36070,6-5911
36071,8-4727
36072,7-0679
36073,5-5626
36074,4-6057
36075,1-0421
36076,6-7008
36077,4-8073
36078,2-1838
36079,6-2379
36080,1-1539
36081,5-1691
36082,1-5516
36083,1-5435
36084,8-6382
36085,6-4589
36086,8-8353
36087,4-1864
36088,2-0557
36089,4-0955
36090,8-2259
36091,3-3607
36092,1-1596
36093,3-9138
36094,8-0347
36095,7-9457
36096,1-7099
36097,7-3907
36098,7-3820
36099,2-1217
36100,2-7383
36101,8-8773
36102,2-8437
36103,1-6808
36104,6-5596
36105,2-1956
36106,1-8800
36107,4-3105
36108,6-8955
36109,5-1744
36110,2-2595
36111,5-7780
36112,6-6193
36113,3-1167
36114,3-5422
36115,8-0070
36116,6-5459
36117,6-2446
36118,3-3808
36119,2-9508
36120,2-5608
36121,5-2646
36122,3-4092
36123,1-4973
36124,3-8739
36125,4-8132
36126,7-4163
36127,5-6016
36128,8-1572
36129,4-4186
36130,5-5042
36131,5-5875
36132,5-3662
36133,6-7729
36134,7-0709
36135,5-1607
36136,7-3675
36137,3-0363
36138,7-4443
36139,7-1723
36140,5-5987
36141,6-7474
36142,1-0042
36143,4-0635
36144,8-4621
36145,6-6274
36146,7-8536
36147,2-5726
36148,8-8348
36149,5-4810
36150,7-2134
36151,7-6394
36152,5-8948
36153,6-3138
36154,3-3758
36155,5-3727
36156,1-4563
36157,4-6119
36158,6-9515
36159,5-0104
36160,6-0338
36161,8-0996
36162,7-1419
36163,7-3347
36164,6-4811
36165,6-5706
36166,1-6238
36167,3-2891
36168,6-5470
36169,1-5810
36170,3-1964
36171,3-9973
36172,7-8242
36173,1-1142
36174,4-0524
36175,8-7431
36176,6-9607
36177,5-4304
36178,5-4858
36179,1-0700
36180,1-3842
36181,5-5862
36182,5-0263
36183,3-0540
36184,3-5508
36185,1-1416
36186,4-2993
36187,3-1439
36188,5-5713
36189,1-4485
36190,4-4837
36191,6-9341
36192,6-8866
36193,2-8596
36194,3-0168
36195,8-8097
36196,1-6761
36197,3-4121
36198,7-4855
36199,1-3883
36200,3-1867
36201,4-5175
36202,2-0497
36203,4-3231
36204,3-3219
36205,8-8012
36206,5-2698
36207,1-8011
36208,2-4187
36209,6-0308
36210,7-4101
36211,3-1404
36212,4-8353
36213,5-0994
36214,4-4157
36215,8-6684
36216,7-7137
36217,5-9204
36218,1-1167
36219,8-6460
36220,1-6280
36221,3-0761
36222,1-7169
36223,7-8915
36224,6-1628
36225,3-4447
36226,2-6636
36227,2-1952
36228,4-2563
36229,8-1880
36230,5-9038
36231,4-7874
36232,4-5540
36233,3-9129
36234,3-6761
36235,3-8160
36236,3-1605
36237,7-0264
36238,1-1404
36239,6-1528
36240,2-8779
36241,8-0767
36242,7-9054
36243,6-6146
36244,5-1273
36245,2-9557
36246,4-7944
36247,5-6604
36248,7-6170
36249,4-8298
36250,2-1629
36251,2-3192
36252,3-1262
36253,5-4415
36254,6-8485
36255,8-0424
36256,4-6988
36257,8-5049
36258,4-7266
36259,4-9220
36260,7-4693
36261,4-4421
36262,8-9217
36263,8-8475
36264,6-4897
36265,6-7334
36266,7-6377
36267,4-8320
36268,7-0824
36269,4-2526
36270,3-4441
36271,5-7594
36272,7-1291
36273,7-3160
36274,2-5908
36275,6-0545
36276,4-5784
36277,4-6392
36278,7-7435
36279,2-0733
36280,3-3460
36281,4-6875
36282,8-8935
36283,1-8969
36284,8-5614
36285,3-4867
36286,1-2975
36287,2-8353
36288,5-2872
36289,5-1687
36290,6-8080
36291,6-1242
36292,2-6789
36293,4-0392
36294,4-8136
36295,5-1142
36296,7-9095
36297,8-3489
36298,2-2449
36299,8-9684
36300,8-4792
36301,8-1735
36302,3-5910
36303,5-8105
36304,4-9576
36305,1-0269
36306,5-4657
36307,4-4040
36308,8-6004
36309,1-3175
36310,6-6261
36311,6-3284
36312,1-5542
36313,8-4344
36314,3-4498
36315,2-8883
36316,3-6815
36317,4-7771
36318,2-9452
36319,6-7854
36320,2-9657
36321,4-8437
36322,7-6443
36323,5-3936
36324,1-9267
36325,5-8042
36326,5-5396
36327,2-0249
36328,7-4977
36329,5-3903
36330,2-2612
36331,1-2781
36332,2-8610
36333,5-8760
36334,1-5830
36335,4-0037
36336,6-6727
36337,8-8985
36338,3-7606
36339,6-9278
36340,6-1435
36341,3-6022
36342,5-5962
36343,6-1516
36344,1-8357
36345,7-3717
36346,4-8503
36347,8-0556
36348,1-1785
36349,1-8811
36350,8-3204
36351,5-7169
36352,1-6838
36353,4-8596
36354,3-8820
36355,6-5082
36356,5-0004
36357,1-0223
36358,3-4495
36359,3-8289
36360,2-0779
36361,4-9165
36362,1-2474
36363,6-9499
36364,8-6282
36365,1-3306
36366,2-4086
36367,4-7554
36368,6-7489
36369,7-9649
36370,8-6103
36371,8-6606
36372,6-8115
36373,7-6770
36374,6-6568
36375,6-3302
36376,4-2021
36377,5-4395
36378,8-6039
36379,8-4389
36380,2-8250
36381,6-3959
36382,1-7910
36383,4-0060
36384,6-5201
36385,4-8005
36386,8-9402
36387,7-7272
36388,8-6868
36389,4-0399
36390,6-5582
36391,1-7318
36392,8-7194
36393,1-5673
36394,2-3002
36395,3-9213
36396,5-4934
36397,7-1579
36398,4-6913
36399,7-3849
36400,5-5582
36401,3-1545
36402,1-7603
36403,3-8514
36404,3-4416
36405,4-7523
36406,8-1385
36407,7-5043
36408,8-0808
36409,6-4601
36410,1-3491
36411,6-1124
36412,7-8980
36413,4-8987
36414,2-6825
36415,4-5698
36416,6-4182
36417,6-6481
36418,5-6624
36419,3-6392
36420,7-6904
36421,6-5074
36422,1-3717
36423,2-6582
36424,7-1672
36425,4-8716
36426,8-6109
36427,4-8850
36428,5-5924
36429,7-6449
36430,6-4921
36431,1-1890
36432,7-1106
36433,5-3044
36434,7-0388
36435,2-4896
36436,5-9699
36437,5-0449
36438,3-5499
36439,8-4068
36440,4-5042
36441,7-0147
36442,6-6544
36443,5-7896
36444,2-4511
36445,1-2928
36446,4-4954
36447,1-8138
36448,4-5266
36449,7-9863
36450,6-9842
36451,2-9113
36452,6-0683
36453,6-0784
36454,5-9751
36455,2-9872
36456,8-8903
36457,1-6388
36458,1-8751
36459,2-1566
36460,7-2139
36461,8-0885
36462,1-2301
36463,3-8288
36464,1-8391
36465,5-3276
36466,4-5407
36467,4-8830
36468,4-7490
36469,2-2875
36470,6-0228
36471,2-0717
36472,8-1475
36473,4-4908
36474,6-3462
36475,6-8548
36476,8-4841
36477,4-6401
36478,5-7297
36479,2-1505
36480,8-4011
36481,7-3226
36482,2-1431
36483,4-6204
36484,7-0151
36485,8-6292
36486,5-6064
36487,1-4114
36488,7-8631
36489,1-1278
36490,5-4992
36491,4-8999
36492,5-6734
36493,5-6386
36494,5-8684
36495,8-9391
36496,4-7016
36497,3-2248
36498,8-2595
36499,4-1861
36500,2-5939
36501,6-8328
36502,1-8374
36503,1-2539
36504,4-5651
36505,1-6055
36506,1-8600
36507,6-1722
36508,1-1513
36509,6-4107
36510,6-0352
36511,2-6435
36512,8-6115
36513,8-8289
36514,7-4922
36515,7-6224
36516,8-0044
36517,1-5056
36518,2-2807
36519,2-6634
36520,1-9573
36521,1-6892
36522,2-1127
36523,7-2328
36524,4-5813
36525,2-0486
36526,5-5386
36527,3-9053
36528,5-9642
36529,5-8237
36530,3-7158
36531,3-6422
36532,5-4531
36533,5-1003
36534,8-4522
36535,1-9980
36536,4-6647
36537,8-0587
36538,5-7343
36539,4-5880
36540,8-3217
36541,8-8607
36542,4-1810
36543,4-6349
36544,4-3752
36545,2-2845
36546,1-2345
36547,5-9103
36548,1-2704
36549,6-8166
36550,5-3562
36551,4-2718
36552,6-2530
36553,8-5557
36554,1-7431
36555,3-4221
36556,7-2766
36557,2-0618
36558,6-1346
36559,7-1593
36560,5-4703
36561,3-6629
36562,7-4999
36563,8-6320
36564,2-6426
36565,7-6746
36566,1-4277
36567,1-4732
36568,4-8586
36569,4-4236
36570,5-6769
36571,7-4429
36572,7-4533
36573,8-7426
36574,8-2471
36575,3-8196
36576,8-7262
36577,7-8433
36578,7-9459
36579,3-9029
36580,1-8855
36581,5-3229
36582,6-3794
36583,1-8756
36584,3-9269
36585,2-9534
36586,6-1248
36587,1-9593
36588,6-3086
36589,2-7755
36590,7-2062
36591,1-8896
36592,1-9715
36593,6-5245
36594,3-2136
36595,6-9792
36596,3-1606
36597,4-5295
36598,1-7280
36599,6-2427
36600,6-3475
36601,3-0267
36602,5-7418
36603,2-3007
36604,7-2993
36605,2-4239
36606,5-7445
36607,7-7653
36608,8-2859
36609,1-5010
36610,1-7686
36611,5-4998
36612,5-2142
36613,6-1940
36614,1-5895
36615,7-7149
36616,5-8878
36617,4-5921
36618,8-7158
36619,7-0610
36620,8-0678
36621,3-2096
36622,4-2828
36623,5-2908
36624,8-4455
36625,7-0340
36626,3-9403
36627,3-1281
36628,1-2669
36629,4-4409
36630,7-4497
36631,8-0909
36632,5-3837
36633,2-3019
36634,5-6905
36635,7-4814
36636,7-7752
36637,8-7420
36638,8-7608
36639,1-2914
36640,4-1116
36641,5-9014
36642,5-3374
36643,5-3748
36644,5-4003
36645,8-0199
36646,5-8504
36647,8-4723
36648,8-7103
36649,4-4980
36650,1-8870
36651,6-5275
36652,6-4912
36653,8-2153
36654,5-5353
36655,4-3006
36656,8-0128
36657,4-8291
36658,3-3521
36659,6-3092
36660,1-8055
36661,8-4332
36662,2-1715
36663,7-1732
36664,6-1137
36665,7-9052
36666,6-0114
36667,5-9946
36668,3-4864
36669,4-2045
36670,2-3509
36671,6-4281
36672,7-8855
36673,1-2638
36674,7-4346
36675,8-5232
36676,4-3440
36677,1-7236
36678,7-6764
36679,7-6739
36680,8-0104
36681,2-7545
36682,6-8140
36683,7-5959
36684,6-7054
36685,2-6222
36686,3-5450
36687,7-1688
36688,5-0325
36689,2-4023
36690,1-6726
36691,7-6350
36692,2-0926
36693,6-1291
36694,1-8415
36695,4-2574
36696,5-6477
36697,3-9025
36698,6-5196
36699,6-5407
36700,7-3285
36701,7-3096
36702,6-9751
36703,3-0188
36704,6-0333
36705,6-2084
36706,3-0119
36707,8-9863
36708,3-0057
36709,1-8193
36710,1-5291
36711,4-9823
36712,3-9348
36713,2-3150
36714,8-5957
36715,7-1642
36716,5-4581
36717,1-1699
36718,5-5251
36719,4-6510
36720,8-2975
36721,5-0167
36722,6-2019
36723,4-1975
36724,5-5297
36725,6-8661
36726,1-0504
36727,5-6304
36728,1-0323
36729,5-5552
36730,1-6791
36731,5-6258
36732,4-7553
36733,4-9128
36734,2-6204
36735,7-9175
36736,1-8019
36737,2-9961
36738,1-4357
36739,2-7444
36740,4-7610
36741,6-8198
36742,8-0271
36743,2-4383
36744,6-8414
36745,8-4353
36746,2-8412
36747,8-6844
36748,8-2389
36749,5-2842
36750,6-7339
36751,8-0416
36752,8-4286
36753,2-3813
36754,7-2001
36755,8-7330
36756,8-5929
36757,7-5030
36758,5-4759
36759,6-8250
36760,4-3465
36761,7-8318
36762,6-2511
36763,1-7632
36764,6-4987
36765,6-3358
36766,7-5219
36767,7-4375
36768,1-9368
36769,8-0173
36770,3-1156
36771,3-0376
36772,7-4003
36773,6-6708
36774,6-0788
36775,3-8028
36776,8-7568
36777,2-8480
36778,7-0246
36779,3-4787
36780,2-8195
36781,8-7387
36782,1-7970
36783,8-9118
36784,4-1789
36785,8-5505
36786,3-1692
36787,1-4208
36788,7-5413
36789,7-8891
36790,8-1121
36791,6-5879
36792,2-5457
36793,6-8846
36794,6-1903
36795,3-4939
36796,5-4162
36797,6-4938
36798,3-9468
36799,5-5390
36800,5-0178
36801,7-2366
36802,1-6747
36803,7-1867
36804,2-7661
36805,4-9801
36806,5-7346
36807,3-1610
36808,5-5479
36809,7-9083
36810,6-7735
36811,4-2327
36812,7-5442
36813,1-1902
36814,5-4280
36815,5-2464
36816,6-6092
36817,3-4566
36818,2-7492
36819,1-6862
36820,6-3117
36821,2-0901
36822,3-5883
36823,2-8241
36824,6-0952
36825,6-0856
36826,8-0362
36827,4-8859
36828,2-1283
36829,6-5394
36830,1-3819
36831,4-0962
36832,4-2664
36833,7-0976
36834,3-2215
36835,6-0977
36836,4-6907
36837,6-7762
36838,7-8751
36839,7-8529
36840,3-5071
36841,6-2889
36842,2-3808
36843,5-0103
36844,7-1426
36845,4-6729
36846,5-6570
36847,7-8939
36848,8-8472
36849,7-3447
36850,5-5448
36851,4-5203
36852,6-9662
36853,1-7211
36854,5-1066
36855,5-4671
36856,3-1150
36857,5-8040
36858,7-0566
36859,5-1452
36860,7-3074
36861,2-1800
36862,6-2981
36863,7-8362
36864,4-1720
36865,5-9533
36866,6-4349
36867,2-9280
36868,7-8500
36869,6-0871
36870,1-8640
36871,8-5290
36872,8-0226
36873,5-5926
36874,1-4571
36875,7-1001
36876,5-0438
36877,1-3992
36878,4-0815
36879,4-1629
36880,7-1320
36881,6-5980
36882,2-6511
36883,1-5278
36884,6-3502
36885,2-1135
36886,5-7885
36887,4-7344
36888,4-9740
36889,4-3165
36890,3-8854
36891,7-0643
36892,1-9765
36893,4-7504
36894,7-3462
36895,8-1037
36896,7-3144
36897,4-0261
36898,8-5775
36899,8-3881
36900,6-1727
36901,1-9911
36902,8-8437
36903,5-4808
36904,1-7850
36905,4-6199
36906,6-0183
36907,4-4330
36908,5-4182
36909,7-6110
36910,4-1875
36911,5-7326
36912,6-3366
36913,5-8814
36914,3-4323
36915,3-7329
36916,1-8778
36917,3-0663
36918,2-6556
36919,6-7176
36920,6-1460
36921,5-8065
36922,4-7288
36923,4-2337
36924,4-9401
36925,2-7963
36926,2-2869
36927,5-7965
36928,1-2989
36929,3-7464
36930,8-3149
36931,3-9701
36932,1-5011
36933,4-3968
36934,7-1807
36935,1-9055
36936,3-7855
36937,5-5472
36938,6-2243
36939,3-2370
36940,8-4098
36941,3-1131
36942,5-7967
36943,1-2515
36944,5-2569
36945,5-0945
36946,4-4772
36947,3-9581
36948,1-5791
36949,8-7778
36950,2-8591
36951,8-2992
36952,8-1853
36953,8-5899
36954,2-9019
36955,5-5232
36956,7-3709
36957,1-8015
36958,3-9411
36959,1-6790
36960,1-9518
36961,4-3357
36962,4-4365
36963,3-0680
36964,4-9463
36965,6-6589
36966,4-6220
36967,2-4060
36968,3-7612
36969,1-5366
36970,1-6559
36971,1-1501
36972,4-9374
36973,7-6712
36974,4-9956
36975,8-4884
36976,8-2624
36977,6-1922
36978,1-4236
36979,3-5069
36980,7-5130
36981,2-8286
36982,2-8367
36983,5-9880
36984,2-5140
36985,5-5115
36986,7-7749
36987,3-4275
36988,7-1469
36989,4-9609
36990,4-9082
36991,6-9989
36992,8-3750
36993,1-0373
36994,7-1015
36995,1-2980
36996,3-2481
36997,8-0758
36998,3-3120
36999,3-4979
37000,8-2362
37001,2-1696
37002,7-5159
37003,7-0968
37004,6-8642
37005,3-2359
37006,5-9449
37007,3-3100
37008,7-6453
37009,1-3106
37010,1-2667
37011,7-5068
37012,7-1384
37013,4-9696
37014,1-8517
37015,8-5983
37016,7-7241
37017,3-1006
37018,2-4502
37019,8-8582
37020,2-3452
37021,4-0941
37022,6-9950
37023,5-3502
37024,1-6289
37025,1-7580
37026,3-0039
37027,7-0983
37028,3-7759
37029,8-3109
37030,2-2927
37031,8-2723
37032,5-8017
37033,5-8109
37034,1-6809
37035,1-4297
37036,1-1383
37037,6-4563
37038,8-1639
37039,4-6569
37040,2-2878
37041,2-8165
37042,1-6624
37043,5-5655
37044,3-0301
37045,6-4942
37046,4-8710
37047,5-9286
37048,8-8712
37049,3-4259
37050,4-5619
37051,5-0561
37052,6-2689
37053,1-4026
37054,6-2451
37055,2-8032
37056,1-0996
37057,4-6377
37058,6-7379
37059,8-4885
37060,3-1315
37061,6-8202
37062,1-3578
37063,2-9903
37064,3-2509
37065,4-0828
37066,5-3808
37067,8-3463
37068,1-3990
37069,6-0350
37070,4-3370
37071,3-7959
37072,5-0436
37073,4-6205
37074,3-0364
37075,3-7408
37076,4-2430
37077,6-9345
37078,3-1022
37079,2-8530
37080,5-2987
37081,2-3428
37082,6-9197
37083,6-8979
37084,3-7146
37085,3-7014
37086,5-6033
37087,2-8676
37088,3-7976
37089,2-2967
37090,7-8072
37091,8-9201
37092,4-9582
37093,1-5702
37094,7-3963
37095,2-3074
37096,4-9788
37097,6-1629
37098,1-5354
37099,8-9686
37100,2-6972
37101,5-5217
37102,6-4714
37103,3-5555
37104,3-6588
37105,5-3942
37106,7-3336
37107,5-9101
37108,8-2806
37109,8-0525
37110,2-3224
37111,5-8274
37112,6-2316
37113,4-4974
37114,8-2833
37115,4-1290
37116,6-8803
37117,7-3261
37118,6-7099
37119,5-9379
37120,3-1116
37121,8-1651
37122,8-3416
37123,7-5019
37124,5-8306
37125,8-7156
37126,7-6699
37127,1-3984
37128,5-9728
37129,2-2017
37130,8-7910
37131,8-2893
37132,4-1863
37133,5-7194
37134,8-5541
37135,2-0888
37136,8-2726
37137,2-8905
37138,6-7223
37139,4-6293
37140,2-5369
37141,4-4883
37142,2-3374
37143,3-4734
37144,4-6075
37145,4-9052
37146,1-8266
37147,8-2107
37148,3-1622
37149,3-1379
37150,3-2163
37151,8-3744
37152,5-8421
37153,6-3231
37154,6-8501
37155,1-0232
37156,3-1416
37157,5-1634
37158,2-9444
37159,1-5879
37160,4-1050
37161,7-0695
37162,8-5447
37163,3-6297
37164,6-2693
37165,5-8367
37166,3-3280
37167,2-6442
37168,4-3016
37169,3-2821
37170,8-3924
37171,1-7164
37172,7-0717
37173,6-0319
37174,8-6626
37175,7-9900
37176,5-5108
37177,7-4832
37178,7-0416
37179,6-5538
37180,1-1783
37181,1-9240
37182,8-5684
37183,6-2466
37184,8-7604
37185,1-9656
37186,1-2375
37187,5-9823
37188,6-3858
37189,8-3212
37190,4-7450
37191,2-1851
37192,5-2878
37193,6-6569
37194,7-1160
37195,4-0254
37196,5-5424
37197,7-2790
37198,2-3455
37199,2-1427
37200,1-4169
37201,5-7153
37202,1-4604
37203,2-8818
37204,3-5818
37205,7-8282
37206,8-1856
37207,6-0518
37208,1-7498
37209,4-6489
37210,2-4367
37211,5-7231
37212,5-8635
37213,6-0147
37214,3-5421
37215,1-6436
37216,2-0003
37217,3-1037
37218,3-8003
37219,5-9085
37220,7-1644
37221,8-6422
37222,4-0038
37223,1-7502
37224,6-1567
37225,2-0997
37226,2-9195
37227,2-6736
37228,3-6483
37229,2-7732
37230,2-2519
37231,2-7630
37232,5-8512
37233,4-4702
37234,2-1810
37235,7-1794
37236,1-0976
37237,6-9917
37238,7-6731
37239,1-0994
37240,1-4541
37241,3-1469
37242,4-1573
37243,5-8215
37244,5-9469
37245,3-8040
37246,7-9698
37247,3-6278
37248,5-8589
37249,3-9001
37250,3-7957
37251,6-8893
37252,6-2370
37253,6-7187
37254,8-6167
37255,1-3225
37256,8-8905
37257,8-6110
37258,4-1243
37259,4-3690
37260,2-4693
37261,7-8860
37262,6-2751
37263,5-9270
37264,2-5756
37265,2-9530
37266,5-0573
37267,5-9842
37268,7-6480
37269,2-2351
37270,3-3206
37271,1-3474
37272,1-8820
37273,2-4942
37274,8-9384
37275,8-9091
37276,3-0088
37277,7-0467
37278,5-5669
37279,6-8153
37280,5-7284
37281,4-6333
37282,7-9188
37283,6-6450
37284,5-3247
37285,7-7754
37286,7-1328
37287,3-0469
37288,8-5366
37289,1-7399
37290,6-8840
37291,1-9126
37292,2-2718
37293,3-2723
37294,3-5227
37295,1-1245
37296,3-9346
37297,1-0300
37298,7-9256
37299,7-0685
37300,4-0717
37301,5-6148
37302,6-6281
37303,4-0876
37304,6-1954
37305,1-4616
37306,1-1527
37307,8-9225
37308,5-4585
37309,6-2917
37310,1-7516
37311,4-5333
37312,8-4549
37313,2-9550
37314,5-6117
37315,5-1313
37316,6-0297
37317,8-9366
37318,8-2193
37319,4-7852
37320,4-4802
37321,5-5291
37322,7-3103
37323,5-3869
37324,1-7480
37325,5-1343
37326,2-3044
37327,5-3195
37328,1-9025
37329,2-8330
37330,8-8435
37331,6-9054
37332,2-4821
37333,3-0976
37334,1-6564
37335,4-7131
37336,8-7931
37337,3-0531
37338,2-2922
37339,1-4523
37340,2-0750
37341,6-9714
37342,7-3257
37343,6-0059
37344,4-6108
37345,2-2289
37346,3-8428
37347,7-4872
37348,1-2550
37349,5-2265
37350,6-6813
37351,1-4904
37352,8-5227
37353,2-5694
37354,2-3954
37355,2-2480
37356,6-7172
37357,6-9916
37358,3-8193
37359,4-1053
37360,6-9268
37361,6-7741
37362,7-7955
37363,3-5249
37364,6-6421
37365,8-3969
37366,4-6056
37367,1-1073
37368,1-8681
37369,7-2527
37370,5-2446
37371,6-5281
37372,7-0519
37373,2-1615
37374,3-4623
37375,8-5041
37376,3-5750
37377,4-2156
37378,3-8412
37379,3-9046
37380,4-5743
37381,5-3024
37382,5-0491
37383,8-1777
37384,4-7585
37385,5-2923
37386,2-1317
37387,8-4155
37388,1-2885
37389,5-8641
37390,7-8395
37391,7-1008
37392,4-0651
37393,1-6793
37394,8-9692
37395,5-9050
37396,2-2195
37397,3-4991
37398,4-1391
37399,5-5585
37400,7-0841
37401,3-6298
37402,3-2793
37403,4-3710
37404,6-6245
37405,8-3816
37406,2-8056
37407,4-6712
37408,6-9136
37409,8-0602
37410,7-5807
37411,1-8707
37412,3-4355
37413,4-9001
37414,8-3139
37415,1-3754
37416,7-0756
37417,2-8293
37418,8-8812
37419,8-1512
37420,5-7446
37421,1-1410
37422,6-1333
37423,2-7101
37424,2-5034
37425,8-1587
37426,8-9583
37427,3-4134
37428,4-6310
37429,8-7006
37430,2-3838
37431,7-1914
37432,1-5294
37433,8-1027
37434,8-5163
37435,3-6750
37436,2-9068
37437,8-6534
37438,4-2312
37439,6-6894
37440,2-1129
37441,2-6029
37442,5-0427
37443,5-5407
37444,2-4050
37445,1-1942
37446,5-5746
37447,7-3401
37448,4-1211
37449,4-9882
37450,6-8618
37451,7-0523
37452,8-6179
37453,5-8376
37454,3-8273
37455,8-1906
37456,6-0105
37457,1-1536
37458,3-9578
37459,5-2132
37460,2-9101
37461,8-0974
37462,1-1612
37463,7-6498
37464,3-4836
37465,4-2947
37466,4-7692
37467,5-6036
37468,5-0637
37469,4-8114
37470,5-3323
37471,1-9326
37472,1-2932
37473,6-4248
37474,1-3531
37475,1-4993
37476,3-0210
37477,1-4024
37478,7-6672
37479,8-9521
37480,8-3921
37481,3-2683
37482,4-4790
37483,8-8854
37484,4-0499
37485,4-1856
37486,3-3608
37487,2-6526
37488,1-8980
37489,4-4275
37490,4-0115
37491,2-7081
37492,7-5645
37493,1-8796
37494,2-1485
37495,7-9923
37496,2-6121
37497,5-1628
37498,5-1103
37499,3-3718
37500,5-8969
37501,7-6738
37502,8-2698
37503,8-7508
37504,3-1216
37505,2-3252
37506,3-0045
37507,8-8629
37508,2-9826
37509,5-2277
37510,8-8766
