,lead
13145,3-7096
13146,6-7360
13147,8-2156
13148,8-8962
13149,8-6078
13150,7-1227
13151,7-0419
13152,2-0278
13153,3-4856
13154,7-1268
13155,8-4760
13156,7-6984
13157,4-3150
13158,6-2102
13159,3-7192
13160,7-0339
13161,4-3656
13162,5-5273
13163,3-2147
13164,6-6303
13165,1-2691
13166,3-8188
13167,4-4762
13168,7-3398
13169,3-1735
13170,5-3193
13171,2-9140
13172,8-3812
13173,3-6769
13174,3-5846
13175,1-0512
13176,7-7005
13177,8-9483
13178,1-6198
13179,5-5932
13180,6-0659
13181,1-8491
13182,1-3609
13183,4-7270
13184,5-9980
13185,6-0797
13186,7-2595
13187,3-4458
13188,6-1955
13189,7-0749
13190,3-2894
13191,6-8623
13192,5-3345
13193,6-1056
13194,2-6672
13195,7-1451
13196,7-3008
13197,5-7252
13198,8-9128
13199,8-2577
13200,8-8307
13201,5-4976
13202,8-4943
13203,5-6846
13204,7-5230
13205,3-2874
13206,3-7395
13207,7-5827
13208,7-6916
13209,5-4168
13210,1-6746
13211,8-9501
13212,6-5498
13213,1-4683
13214,3-2494
13215,7-4667
13216,4-2481
13217,5-8714
13218,1-9433
13219,6-3276
13220,5-0602
13221,1-8356
13222,5-5321
13223,3-5932
13224,3-8283
13225,7-4027
13226,7-2565
13227,7-7289
13228,7-0742
13229,6-5055
13230,8-9910
13231,5-2617
13232,8-2234
13233,3-2483
13234,3-0468
13235,5-7337
13236,4-4477
13237,4-2167
13238,6-4291
13239,5-6614
13240,3-3979
13241,2-1293
13242,7-8830
13243,6-8206
13244,5-0769
13245,1-9551
13246,6-1273
13247,1-7082
13248,7-7167
13249,6-9436
13250,7-5852
13251,3-7015
13252,8-2344
13253,6-8751
13254,8-8443
13255,1-8665
13256,1-9818
13257,3-4079
13258,4-6699
13259,8-5231
13260,4-7061
13261,6-7001
13262,1-1816
13263,4-6562
13264,3-9929
13265,3-9452
13266,2-8723
13267,1-2344
13268,5-0270
13269,3-8076
13270,6-1868
13271,1-8038
13272,5-2457
13273,5-3257
13274,7-7062
13275,8-5643
13276,8-5502
13277,1-7813
13278,5-2732
13279,1-9582
13280,3-2165
13281,3-7361
13282,8-2480
13283,8-1768
13284,3-1557
13285,1-6275
13286,3-0898
13287,6-9712
13288,1-6318
13289,5-4144
13290,2-6346
13291,3-5870
13292,7-4895
13293,3-7737
13294,1-3342
13295,4-3469
13296,7-3069
13297,8-4471
13298,5-6748
13299,1-3023
13300,3-1772
13301,5-0393
13302,1-8455
13303,5-5922
13304,5-6847
13305,6-0440
13306,2-3648
13307,2-3356
13308,4-9752
13309,6-0625
13310,2-6061
13311,4-4959
13312,8-0518
13313,7-5546
13314,1-8519
13315,8-7587
13316,2-2851
13317,2-0300
13318,2-0545
13319,6-8682
13320,8-4685
13321,4-8340
13322,6-2996
13323,4-2671
13324,5-8412
13325,5-6415
13326,6-1278
13327,3-5769
13328,2-4887
13329,2-2494
13330,5-2474
13331,1-1957
13332,5-3377
13333,7-6621
13334,8-5637
13335,3-8371
13336,7-4604
13337,2-3276
13338,7-1081
13339,1-2084
13340,1-8089
13341,7-8524
13342,8-7083
13343,6-1787
13344,7-5869
13345,4-6678
13346,8-1394
13347,4-0184
13348,8-4496
13349,5-8616
13350,3-3033
13351,2-7365
13352,3-4331
13353,3-9884
13354,6-5467
13355,7-0562
13356,5-5464
13357,1-7654
13358,7-7307
13359,3-1242
13360,7-3613
13361,6-5475
13362,1-2800
13363,6-5174
13364,8-6217
13365,3-2192
13366,5-7937
13367,4-8551
13368,3-6124
13369,6-4900
13370,1-5861
13371,1-2019
13372,1-8074
13373,1-6026
13374,6-0938
13375,6-5076
13376,6-6739
13377,6-9328
13378,2-3493
13379,7-9775
13380,8-5089
13381,8-2472
13382,1-8924
13383,1-0658
13384,1-2899
13385,3-6303
13386,2-5791
13387,3-6798
13388,7-8461
13389,8-7764
13390,3-0917
13391,7-8364
13392,6-3635
13393,7-2358
13394,7-2535
13395,3-3131
13396,2-9187
13397,6-4449
13398,5-5290
13399,8-6978
13400,3-4944
13401,2-2882
13402,1-5583
13403,8-2108
13404,5-7454
13405,1-6513
13406,8-0585
13407,2-9982
13408,7-7352
13409,8-3454
13410,6-2190
13411,1-5509
13412,7-4541
13413,8-6515
13414,7-0695
13415,5-1104
13416,5-7933
13417,3-6992
13418,1-3456
13419,4-5564
13420,6-7577
13421,2-9908
13422,6-0406
13423,7-5469
13424,1-6278
13425,5-7325
13426,2-5065
13427,7-8283
13428,4-8773
13429,3-6807
13430,2-6048
13431,7-2068
13432,4-6865
13433,1-7791
13434,8-4511
13435,1-3396
13436,6-5166
13437,5-0280
13438,1-5444
13439,7-0860
13440,3-5272
13441,8-0382
13442,6-8328
13443,5-8996
13444,1-8164
13445,3-9123
13446,7-2350
13447,2-1687
13448,3-5922
13449,3-7208
13450,6-9460
13451,5-0794
13452,1-4843
13453,7-9008
13454,2-1794
13455,1-1336
13456,8-8423
13457,6-4631
13458,1-8050
13459,1-2946
13460,6-4267
13461,6-5358
13462,6-7952
13463,3-5883
13464,3-2193
13465,6-9126
13466,1-5211
13467,2-8296
13468,6-2628
13469,6-1093
13470,8-8073
13471,3-2963
13472,1-2863
13473,5-2122
13474,1-9234
13475,8-0559
13476,4-5251
13477,1-7164
13478,6-1937
13479,1-9397
13480,8-0346
13481,6-0676
13482,8-8539
13483,6-8170
13484,3-9916
13485,2-5363
13486,7-3913
13487,5-3955
13488,1-8349
13489,1-0474
13490,1-9431
13491,5-4872
13492,4-2698
13493,1-9222
13494,7-1701
13495,4-3547
13496,8-2969
13497,8-0595
13498,3-6302
13499,7-4183
13500,1-3841
13501,6-0196
13502,1-7300
13503,2-8261
13504,8-0865
13505,3-6917
13506,2-4193
13507,6-4550
13508,4-0444
13509,3-4428
13510,4-6394
13511,7-5055
13512,8-2384
13513,3-0242
13514,1-6533
13515,7-2553
13516,8-7168
13517,2-7759
13518,3-3118
13519,5-9950
13520,4-1487
13521,7-6080
13522,7-6820
13523,6-5082
13524,8-0605
13525,7-8339
13526,6-4509
13527,1-6600
13528,5-1705
13529,3-0699
13530,8-7562
13531,4-6861
13532,1-8652
13533,1-7869
13534,8-0190
13535,8-1148
13536,6-5457
13537,4-0898
13538,2-7159
13539,3-5770
13540,1-1278
13541,7-4309
13542,7-9033
13543,7-5567
13544,7-2692
13545,4-6554
13546,6-3302
13547,3-2326
13548,7-5488
13549,6-8062
13550,7-6006
13551,6-3357
13552,5-8240
13553,2-7674
13554,8-3339
13555,1-3812
13556,1-8730
13557,1-9378
13558,6-5667
13559,8-6482
13560,4-1683
13561,3-3272
13562,3-3395
13563,8-6250
13564,6-8322
13565,8-5733
13566,5-6447
13567,5-2396
13568,5-1299
13569,8-0285
13570,6-9331
13571,7-0932
13572,1-6355
13573,5-9524
13574,8-1036
13575,4-8177
13576,6-1535
13577,7-8267
13578,8-0273
13579,8-6492
13580,1-5743
13581,5-3718
13582,4-0243
13583,7-5819
13584,3-4985
13585,6-6927
13586,8-9259
13587,1-4398
13588,1-2793
13589,5-5371
13590,5-8720
13591,7-3390
13592,3-3720
13593,1-4141
13594,7-4182
13595,7-7069
13596,5-6088
13597,6-0370
13598,1-7897
13599,7-2083
13600,8-8212
13601,1-2527
13602,8-1863
13603,1-0970
13604,7-2649
13605,2-2849
13606,5-5580
13607,3-6896
13608,1-3891
13609,8-5335
13610,7-8502
13611,1-1027
13612,6-0945
13613,6-4796
13614,1-4707
13615,8-9267
13616,5-9270
13617,5-1180
13618,6-4332
13619,1-4282
13620,7-2419
13621,5-9677
13622,8-2554
13623,1-6438
13624,3-3260
13625,3-7540
13626,6-4952
13627,8-7341
13628,1-6823
13629,7-1311
13630,5-9723
13631,3-1891
13632,5-4286
13633,7-8076
13634,8-5188
13635,8-8834
13636,1-5061
13637,5-5198
13638,1-1659
13639,6-6726
13640,5-0467
13641,8-1265
13642,3-4830
13643,8-9182
13644,8-8512
13645,7-2779
13646,1-5705
13647,1-3008
13648,7-2472
13649,4-6263
13650,5-8843
13651,8-0360
13652,1-7411
13653,7-9937
13654,8-2159
13655,6-8603
13656,4-6648
13657,4-0176
13658,5-5714
13659,3-7392
13660,1-8820
13661,5-0400
13662,5-2886
13663,6-8074
13664,5-7400
13665,2-6485
13666,6-1379
13667,3-4511
13668,2-2474
13669,3-9874
13670,5-4553
13671,3-4295
13672,6-7747
13673,2-9858
13674,6-2630
13675,4-4572
13676,3-2448
13677,8-0591
13678,5-4515
13679,5-3785
13680,6-4893
13681,8-2924
13682,8-1331
13683,2-8797
13684,6-5353
13685,2-6878
13686,6-6812
13687,5-8415
13688,5-2249
13689,1-4818
13690,8-9609
13691,6-7771
13692,1-4054
13693,6-5090
13694,5-1215
13695,1-5773
13696,3-7412
13697,5-4439
13698,6-7859
13699,7-8872
13700,4-8292
13701,3-8492
13702,1-3192
13703,8-5904
13704,6-6951
13705,1-7407
13706,3-3370
13707,1-8777
13708,3-3301
13709,1-8964
13710,8-6574
13711,4-9170
13712,7-9586
13713,8-2749
13714,4-3397
13715,3-4966
13716,3-2624
13717,5-6819
13718,2-9991
13719,3-9049
13720,2-9166
13721,7-9766
13722,4-4172
13723,1-1406
13724,4-0145
13725,4-4555
13726,8-8373
13727,3-5204
13728,7-0092
13729,3-2975
13730,3-7067
13731,1-1849
13732,1-8008
13733,1-5191
13734,5-7409
13735,5-8987
13736,7-9762
13737,1-0054
13738,8-7580
13739,8-8107
13740,8-1292
13741,6-3019
13742,8-1191
13743,3-9069
13744,8-9313
13745,7-4230
13746,6-6084
13747,3-0771
13748,7-1809
13749,7-8553
13750,8-2498
13751,8-6859
13752,2-9977
13753,5-9670
13754,6-4174
13755,1-8753
13756,7-7617
13757,3-4728
13758,5-3235
13759,6-3774
13760,2-0080
13761,1-2897
13762,6-5701
13763,7-9993
13764,8-6532
13765,8-8160
13766,1-8711
13767,8-8867
13768,2-3667
13769,8-3093
13770,2-6687
13771,4-8925
13772,8-2978
13773,8-7251
13774,7-3887
13775,4-7168
13776,3-2725
13777,6-9301
13778,1-3090
13779,7-3099
13780,8-8494
13781,6-2682
13782,7-6795
13783,7-1799
13784,8-0022
13785,3-4912
13786,3-4587
13787,7-3483
13788,3-0446
13789,2-7341
13790,4-5268
13791,6-8768
13792,6-8475
13793,5-7073
13794,3-0174
13795,3-0145
13796,5-0577
13797,7-1379
13798,1-7388
13799,8-7632
13800,5-2366
13801,8-8661
13802,8-0006
13803,7-5325
13804,8-3163
13805,5-9808
13806,6-1773
13807,2-1397
13808,2-1499
13809,4-8768
13810,8-4880
13811,5-7452
13812,2-2762
13813,1-9948
13814,3-1725
13815,1-3208
13816,6-6729
13817,8-6156
13818,6-9382
13819,8-9146
13820,7-7283
13821,5-2379
13822,6-9314
13823,6-3189
13824,3-1796
13825,2-7479
13826,7-6706
13827,7-0404
13828,4-2959
13829,1-0380
13830,8-6024
13831,6-8212
13832,6-8229
13833,8-6115
13834,2-9952
13835,6-2940
13836,5-2445
13837,5-0951
13838,6-0520
13839,8-4477
13840,1-6567
13841,7-0748
13842,3-0199
13843,1-4992
13844,6-9414
13845,6-8276
13846,6-4337
13847,7-4942
13848,3-4565
13849,1-8104
13850,8-8747
13851,6-7874
13852,1-6683
13853,2-9522
13854,6-2661
13855,8-8055
13856,3-4970
13857,6-6860
13858,7-2749
13859,3-7228
13860,7-5292
13861,8-0622
13862,1-6002
13863,7-3467
13864,5-5139
13865,2-5948
13866,4-0855
13867,4-3071
13868,5-3842
13869,2-2793
13870,5-2462
13871,6-1842
13872,5-6017
13873,7-4160
13874,6-6541
13875,6-8986
13876,5-1660
13877,3-6947
13878,3-6010
13879,1-7616
13880,3-5522
13881,8-8758
13882,8-0859
13883,7-9273
13884,8-2856
13885,7-1266
13886,6-7188
13887,6-1882
13888,1-6892
13889,7-2239
13890,3-3276
13891,2-6177
13892,5-5709
13893,1-4723
13894,1-7655
13895,8-1302
13896,1-3125
13897,3-1589
13898,7-2840
13899,1-2204
13900,1-8296
13901,3-1867
13902,2-1181
13903,8-8181
13904,7-3054
13905,2-8842
13906,1-5730
13907,1-4113
13908,2-5258
13909,8-8339
13910,2-5281
13911,7-8108
13912,8-0121
13913,8-2531
13914,2-5856
13915,6-4599
13916,2-5599
13917,1-8596
13918,1-0097
13919,3-4573
13920,7-9380
13921,7-9034
13922,6-3899
13923,8-4052
13924,1-3222
13925,8-1895
13926,6-7809
13927,4-7560
13928,1-6301
13929,3-1303
13930,4-6751
13931,1-0979
13932,8-8883
13933,6-9009
13934,5-8207
13935,7-5964
13936,8-7944
13937,1-6102
13938,3-8336
13939,6-8000
13940,2-8368
13941,4-9515
13942,1-0505
13943,3-6434
13944,5-3540
13945,6-6412
13946,7-5921
13947,2-1753
13948,7-1308
13949,8-1646
13950,6-6167
13951,1-1868
13952,2-9942
13953,7-9756
13954,1-6809
13955,8-4000
13956,7-0710
13957,8-3986
13958,7-2983
13959,3-8641
13960,8-8899
13961,8-3217
13962,4-1268
13963,1-5458
13964,8-6781
13965,6-3563
13966,3-5514
13967,7-8976
13968,6-2950
13969,7-3843
13970,1-1001
13971,1-0636
13972,3-9305
13973,8-5245
13974,5-3370
13975,3-8179
13976,4-6469
13977,5-6507
13978,7-9850
13979,3-5118
13980,7-1643
13981,1-0815
13982,2-9875
13983,2-3782
13984,8-6814
13985,6-7459
13986,8-6335
13987,8-4283
13988,6-0446
13989,5-1984
13990,3-5242
13991,6-1532
13992,3-3974
13993,3-6137
13994,1-7991
13995,2-6988
13996,7-2409
13997,4-6462
13998,5-4915
13999,4-1142
14000,4-6393
14001,2-1162
14002,5-7891
14003,8-8407
14004,5-7788
14005,4-6455
14006,8-5574
14007,3-2411
14008,5-5704
14009,8-8903
14010,3-0765
14011,6-4404
14012,2-5940
14013,3-2576
14014,7-7061
14015,7-6688
14016,6-0480
14017,1-2188
14018,3-9622
14019,6-4768
14020,8-3969
14021,3-9768
14022,8-4441
14023,7-0206
14024,1-9750
14025,6-9846
14026,4-4953
14027,7-8407
14028,2-4596
14029,4-1253
14030,7-4951
14031,6-3049
14032,4-9871
14033,4-6077
14034,1-0012
14035,5-9797
14036,1-7386
14037,5-9292
14038,8-1616
14039,5-8919
14040,6-1066
14041,6-6949
14042,8-0998
14043,3-5307
14044,2-8752
14045,7-3745
14046,8-9527
14047,4-7339
14048,7-1213
14049,4-9845
14050,7-2435
14051,6-7627
14052,5-2350
14053,7-3987
14054,1-1302
14055,5-1987
14056,6-7870
14057,5-8695
14058,2-6556
14059,6-0207
14060,5-1863
14061,7-9816
14062,2-4952
14063,6-7892
14064,8-1295
14065,1-6249
14066,7-6434
14067,6-6218
14068,5-5095
14069,4-2890
14070,7-4743
14071,3-6984
14072,5-6983
14073,4-3457
14074,7-1681
14075,5-5250
14076,5-3774
14077,5-5083
14078,1-1478
14079,7-1085
14080,8-5915
14081,2-3280
14082,3-9351
14083,1-3471
14084,1-6245
14085,7-9411
14086,6-9866
14087,5-2607
14088,3-6360
14089,8-2741
14090,5-8726
14091,8-4501
14092,8-5530
14093,2-1188
14094,6-9799
14095,8-7814
14096,1-9509
14097,8-6377
14098,8-5317
14099,5-7536
14100,7-9696
14101,3-3060
14102,5-9424
14103,7-0381
14104,4-0788
14105,1-2471
14106,2-9691
14107,5-2466
14108,7-7925
14109,7-9296
14110,3-1325
14111,2-5939
14112,5-8198
14113,3-9389
14114,4-6762
14115,2-2246
14116,1-8829
14117,8-6132
14118,4-5752
14119,3-3690
14120,1-8969
14121,6-1830
14122,4-7686
14123,3-7279
14124,6-0350
14125,6-2015
14126,5-3601
14127,4-1071
14128,3-5743
14129,1-9833
14130,1-9176
14131,3-0263
14132,6-8017
14133,5-6140
14134,7-7043
14135,7-4671
14136,8-6210
14137,8-7530
14138,7-0473
14139,1-7426
14140,2-2158
14141,5-7854
14142,3-9344
14143,8-5879
14144,1-9845
14145,5-9287
14146,1-6218
14147,4-9235
14148,8-1247
14149,6-4139
14150,1-5589
14151,3-3949
14152,8-2427
14153,7-8653
14154,8-6084
14155,3-3366
14156,8-6571
14157,5-2016
14158,3-0123
14159,6-6497
14160,3-9242
14161,6-2186
14162,3-3964
14163,4-9291
14164,8-1894
14165,7-3007
14166,4-8760
14167,7-8867
14168,4-2365
14169,7-5138
14170,8-9150
14171,6-4424
14172,1-8447
14173,4-7459
14174,7-7115
14175,6-2515
14176,3-3095
14177,3-3898
14178,6-1560
14179,4-8412
14180,6-0206
14181,6-3742
14182,1-4234
14183,8-5717
14184,5-4965
14185,5-1500
14186,8-9411
14187,4-4374
14188,4-2079
14189,3-0832
14190,1-4154
14191,8-8210
14192,6-3512
14193,8-9276
14194,7-2065
14195,6-5299
14196,3-0551
14197,8-8123
14198,4-1074
14199,7-5560
14200,7-6366
14201,6-7820
14202,1-3902
14203,8-4567
14204,4-4093
14205,1-8870
14206,2-2746
14207,6-1064
14208,7-3959
14209,3-1298
14210,3-8604
14211,5-2553
14212,2-7240
14213,1-6665
14214,8-2676
14215,7-3822
14216,2-8623
14217,8-6488
14218,4-7251
14219,4-1977
14220,7-9781
14221,7-7964
14222,1-1978
14223,8-2358
14224,5-0397
14225,4-2566
14226,6-7589
14227,2-0025
14228,8-5322
14229,1-4539
14230,7-2179
14231,3-3121
14232,6-4656
14233,8-7825
14234,5-7693
14235,3-7388
14236,2-5547
14237,1-6846
14238,2-8565
14239,1-0195
14240,1-1646
14241,5-7938
14242,3-4994
14243,3-0984
14244,1-1927
14245,6-5009
14246,7-0769
14247,2-1439
14248,6-3872
14249,2-6196
14250,3-7317
14251,6-5842
14252,4-7699
14253,7-6529
14254,4-5267
14255,7-9157
14256,3-2335
14257,2-7961
14258,7-4948
14259,1-0217
14260,8-7866
14261,2-5472
14262,1-1159
14263,7-8333
14264,1-1865
14265,5-3298
14266,4-9998
14267,4-5865
14268,1-9886
14269,6-1618
14270,6-9688
14271,3-4897
14272,1-1206
14273,3-4297
14274,3-6862
14275,8-1929
14276,1-9439
14277,5-3384
14278,1-1819
14279,1-1869
14280,7-0319
14281,7-0545
14282,5-2194
14283,6-6190
14284,3-9604
14285,5-8449
14286,4-4486
14287,7-8723
14288,8-9666
14289,6-4260
14290,5-7951
14291,3-6638
14292,7-2094
14293,8-7870
14294,4-5850
14295,2-0891
14296,1-3761
14297,4-6097
14298,3-6004
14299,1-3150
14300,6-6606
14301,1-4321
14302,5-7982
14303,7-4035
14304,2-9644
14305,5-7601
14306,7-1289
14307,2-9635
14308,5-8959
14309,3-3987
14310,1-2889
14311,1-2832
14312,2-7742
14313,8-0483
14314,1-6345
14315,6-9098
14316,5-3157
14317,6-2353
14318,6-5214
14319,7-9548
14320,6-4429
14321,6-9019
14322,3-1831
14323,7-1721
14324,8-6438
14325,2-6761
14326,6-5829
14327,8-5337
14328,3-6437
14329,5-6610
14330,5-2398
14331,1-5160
14332,1-9610
14333,3-4921
14334,2-8478
14335,4-2279
14336,1-6983
14337,2-7449
14338,1-9508
14339,6-3567
14340,5-7151
14341,6-0151
14342,4-9490
14343,4-0560
14344,2-6868
14345,7-3973
14346,7-9453
14347,6-0314
14348,1-9840
14349,3-5057
14350,7-0077
14351,6-3039
14352,6-1005
14353,3-6440
14354,7-5289
14355,6-2071
14356,1-9694
14357,1-7714
14358,5-5913
14359,3-3072
14360,4-0584
14361,8-5371
14362,8-3177
14363,5-2505
14364,2-5378
14365,1-5409
14366,2-1054
14367,5-7535
14368,5-7567
14369,8-7934
14370,1-4728
14371,4-4169
14372,6-0780
14373,3-5820
14374,5-0190
14375,7-8345
14376,1-3384
14377,7-8646
14378,3-6171
14379,3-5422
14380,5-8645
14381,2-8545
14382,1-7278
14383,4-1299
14384,2-6539
14385,1-8233
14386,6-2781
14387,7-3489
14388,1-0650
14389,7-8682
14390,5-5347
14391,5-7206
14392,7-6645
14393,8-8905
14394,5-3510
14395,5-7517
14396,5-5869
14397,7-2378
14398,6-3584
14399,7-9154
14400,6-9690
14401,6-1268
14402,6-4641
14403,8-0217
14404,3-1840
14405,4-5399
14406,4-8263
14407,7-9526
14408,5-8732
14409,7-2914
14410,7-8449
14411,3-6831
14412,4-9200
14413,8-9707
14414,8-9053
14415,4-5299
14416,8-0830
14417,5-8902
14418,8-5757
14419,4-8599
14420,5-1998
14421,5-1199
14422,8-7924
14423,6-5415
14424,5-5538
14425,7-5690
14426,3-2235
14427,1-4496
14428,1-8894
14429,7-9265
14430,2-6783
14431,2-6378
14432,6-2698
14433,6-8264
14434,6-6805
14435,7-7771
14436,2-2271
14437,1-1843
14438,3-5142
14439,2-8751
14440,5-7959
14441,1-0624
14442,2-5159
14443,2-2565
14444,4-8092
14445,7-6473
14446,1-6182
14447,3-9095
14448,3-2145
14449,7-7459
14450,7-0383
14451,6-8580
14452,5-0720
14453,7-4852
14454,7-1666
14455,6-2711
14456,2-2057
14457,2-1900
14458,5-9962
14459,1-5638
14460,4-0040
14461,7-5572
14462,3-4905
14463,5-1203
14464,1-7402
14465,1-7412
14466,8-9779
14467,1-0134
14468,1-1746
14469,8-8518
14470,4-2197
14471,5-9614
14472,3-6090
14473,8-6918
14474,6-2216
14475,6-2476
14476,2-8439
14477,4-1295
14478,2-8789
14479,4-4168
14480,1-2537
14481,7-5828
14482,1-6005
14483,7-9649
14484,7-4768
14485,4-2746
14486,8-3142
14487,4-3671
14488,7-3120
14489,7-6892
14490,3-8152
14491,3-8391
14492,1-2590
14493,2-2456
14494,7-6274
14495,8-0785
14496,6-9416
14497,4-3479
14498,3-9116
14499,8-1609
14500,1-5503
14501,7-9847
14502,1-9454
14503,2-5859
14504,7-6158
14505,1-9780
14506,7-0181
14507,2-1084
14508,2-1796
14509,6-0124
14510,5-3672
14511,6-5042
14512,3-5288
14513,7-9260
14514,7-7582
14515,4-4843
14516,5-3457
14517,7-9454
14518,8-4882
14519,7-3831
14520,3-4454
14521,1-0211
14522,6-5739
14523,1-9752
14524,6-6994
14525,7-6404
14526,1-0406
14527,6-3565
14528,3-0692
14529,6-5314
14530,6-0877
14531,5-4412
14532,3-8372
14533,8-1934
14534,7-8028
14535,7-8522
14536,5-5621
14537,4-8846
14538,7-2381
14539,6-8765
14540,6-6676
14541,6-1709
14542,7-7331
14543,2-2174
14544,5-3786
14545,5-9978
14546,7-8575
14547,8-1992
14548,3-7608
14549,6-2161
14550,7-9174
14551,2-6846
14552,3-9226
14553,8-7084
14554,1-3327
14555,5-9826
14556,5-4782
14557,7-5009
14558,5-4080
14559,3-2130
14560,8-0464
14561,1-7870
14562,3-0476
14563,3-8765
14564,1-0343
14565,3-0378
14566,3-1925
14567,1-3705
14568,7-9848
14569,3-6699
14570,1-3882
14571,3-1577
14572,7-6166
14573,6-7933
14574,3-1858
14575,5-9400
14576,3-2642
14577,7-4897
14578,7-1705
14579,3-7495
14580,1-5469
14581,6-6865
14582,7-2194
14583,1-1220
14584,3-4787
14585,1-4019
14586,4-8889
14587,8-9450
14588,3-1981
14589,7-8070
14590,3-0982
14591,7-4327
14592,6-9830
14593,7-5382
14594,2-1684
14595,2-8962
14596,8-8475
14597,8-5307
14598,7-4252
14599,3-2561
14600,4-2389
14601,3-7894
14602,5-1703
14603,3-9872
14604,8-9332
14605,5-0079
14606,4-7980
14607,2-8347
14608,1-4013
14609,4-3575
14610,6-4623
14611,6-5148
14612,1-8677
14613,6-4464
14614,2-2756
14615,6-3264
14616,3-9248
14617,3-2567
14618,5-1482
14619,4-8178
14620,7-0728
14621,6-7154
14622,2-5793
14623,5-3201
14624,8-2301
14625,1-0171
14626,4-7312
14627,6-9758
14628,8-3912
14629,7-0402
14630,2-1669
14631,1-9739
14632,2-8559
14633,3-0713
14634,8-2972
14635,7-2831
14636,1-2004
14637,1-1317
14638,8-2092
14639,8-0946
14640,3-7990
14641,1-6902
14642,4-1284
14643,7-4377
14644,3-2203
14645,5-7442
14646,7-7486
14647,3-3867
14648,4-7850
14649,7-9254
14650,8-2263
14651,2-9540
14652,1-2334
14653,8-0123
14654,7-1904
14655,3-1067
14656,6-1890
14657,5-8011
14658,2-5492
14659,7-1796
14660,7-6964
14661,1-9165
14662,6-1703
14663,5-2512
14664,3-9325
14665,3-1258
14666,1-9815
14667,8-6074
14668,7-3868
14669,6-1375
14670,7-0940
14671,8-9815
14672,7-1111
14673,8-1259
14674,6-9826
14675,2-0948
14676,1-7720
14677,6-1838
14678,3-7460
14679,5-9767
14680,6-8196
14681,3-7741
14682,5-9370
14683,4-0754
14684,1-2732
14685,1-0415
14686,5-9822
14687,1-1792
14688,8-5042
14689,8-6933
14690,6-8259
14691,2-9169
14692,2-6597
14693,4-5369
14694,4-5765
14695,4-2184
14696,8-3512
14697,6-9522
14698,8-9390
14699,1-9074
14700,7-9416
14701,2-3387
14702,4-3882
14703,4-9182
14704,2-4690
14705,3-5680
14706,7-2049
14707,7-4833
14708,5-8224
14709,1-6258
14710,1-4175
14711,1-8156
14712,3-3712
14713,5-0141
14714,4-1879
14715,7-4603
14716,4-8378
14717,5-2088
14718,3-9009
14719,2-2657
14720,1-2165
14721,6-7845
14722,7-7022
14723,6-5682
14724,8-5842
14725,5-8927
14726,2-3854
14727,6-0977
14728,1-9853
14729,6-5562
14730,1-0490
14731,7-0535
14732,1-0001
14733,3-6393
14734,4-7749
14735,8-3431
14736,2-2089
14737,1-6402
14738,3-2862
14739,1-5890
14740,8-9162
14741,3-3474
14742,7-7028
14743,8-6975
14744,5-7749
14745,3-8388
14746,3-8595
14747,1-4440
14748,7-8948
14749,3-1932
14750,1-2768
14751,1-2760
14752,1-0080
14753,8-6551
14754,1-4132
14755,2-9949
14756,1-9722
14757,3-0481
14758,1-4654
14759,6-7908
14760,1-4387
14761,1-1960
14762,8-4929
14763,8-9881
14764,2-4844
14765,3-2207
14766,8-0238
14767,3-4306
14768,5-3152
14769,7-8970
14770,3-9734
14771,2-9192
14772,7-6891
14773,1-0662
14774,7-5557
14775,3-5419
14776,5-7304
14777,4-9046
14778,1-9589
14779,7-7647
14780,7-3127
14781,3-5712
14782,3-7917
14783,6-9023
14784,1-2871
14785,8-6696
14786,7-7973
14787,5-1907
14788,3-8718
14789,1-4331
14790,4-5359
14791,4-7299
14792,8-8161
14793,3-6867
14794,1-2458
14795,8-0231
14796,3-6410
14797,6-0183
14798,1-2507
14799,4-1865
14800,5-8459
14801,7-1760
14802,5-7813
14803,7-9902
14804,8-4001
14805,1-3295
14806,5-8456
14807,6-9112
14808,3-0150
14809,8-5633
14810,6-9103
14811,4-7658
14812,6-9418
14813,6-4762
14814,1-2796
14815,2-8966
14816,7-3212
14817,6-7181
14818,8-7925
14819,7-6031
14820,5-0495
14821,7-2272
14822,2-3976
14823,8-3700
14824,2-0856
14825,5-0706
14826,3-4621
14827,2-5669
14828,5-1951
14829,3-8925
14830,1-8962
14831,8-0301
14832,6-5570
14833,8-4237
14834,2-3252
14835,6-0380
14836,8-9777
14837,7-8215
14838,5-6608
14839,7-7697
14840,2-0145
14841,6-1464
14842,6-7189
14843,2-1376
14844,6-3664
14845,1-4318
14846,7-4310
14847,6-3085
14848,3-7403
14849,8-1533
14850,3-9523
14851,2-2177
14852,1-3175
14853,8-1784
14854,4-7655
14855,6-0061
14856,6-0781
14857,1-6101
