,lead
32023,2-8292
32024,4-3529
32025,3-0158
32026,7-4921
32027,5-8552
32028,5-6356
32029,4-4993
32030,5-2978
32031,1-9852
32032,5-7841
32033,4-7530
32034,3-3329
32035,5-5808
32036,4-7689
32037,6-7502
32038,2-6005
32039,7-1280
32040,1-7600
32041,5-9012
32042,8-6164
32043,3-1179
32044,4-8580
32045,6-6303
32046,3-4533
32047,3-9971
32048,1-4525
32049,5-2713
32050,4-8799
32051,1-8749
32052,2-1677
32053,1-7859
32054,1-5167
32055,1-3999
32056,2-2036
32057,1-8053
32058,6-3473
32059,3-8104
32060,3-1550
32061,6-7598
32062,3-2068
32063,5-2876
32064,2-0313
32065,3-8315
32066,4-0080
32067,2-0752
32068,2-1989
32069,2-2871
32070,5-5595
32071,1-4922
32072,7-2053
32073,6-1150
32074,8-9419
32075,3-4443
32076,3-8154
32077,6-2698
32078,4-7211
32079,7-2555
32080,4-2313
32081,7-1892
32082,1-7241
32083,4-8270
32084,8-3307
32085,2-1150
32086,6-9614
32087,4-5483
32088,8-9244
32089,5-3619
32090,5-6464
32091,6-2910
32092,1-9736
32093,6-9279
32094,7-6961
32095,3-5392
32096,5-1808
32097,5-1364
32098,5-0216
32099,7-4321
32100,5-7901
32101,2-6176
32102,1-6114
32103,5-7514
32104,3-3007
32105,7-1019
32106,1-9589
32107,4-4259
32108,1-1865
32109,1-9968
32110,1-1061
32111,2-5848
32112,4-4430
32113,3-9685
32114,8-6880
32115,2-1602
32116,4-2053
32117,7-6812
32118,5-7352
32119,4-7879
32120,6-6239
32121,5-3470
32122,7-9830
32123,7-9184
32124,7-0673
32125,4-1375
32126,3-1307
32127,8-5234
32128,7-3963
32129,6-2468
32130,8-0899
32131,5-6633
32132,7-5031
32133,8-4247
32134,1-6754
32135,1-9264
32136,2-2586
32137,6-1027
32138,5-0585
32139,8-5787
32140,4-9141
32141,4-7378
32142,4-3716
32143,7-8721
32144,6-3928
32145,4-9167
32146,5-6349
32147,8-5349
32148,6-0732
32149,8-1967
32150,1-6109
32151,6-1369
32152,8-7475
32153,6-5883
32154,2-1584
32155,6-1196
32156,8-2204
32157,6-9638
32158,5-1464
32159,6-1605
32160,1-1136
32161,1-8427
32162,3-8719
32163,4-6040
32164,8-3216
32165,7-3877
32166,5-1940
32167,7-4977
32168,6-4669
32169,1-2465
32170,1-8514
32171,2-5578
32172,8-7795
32173,8-7584
32174,2-9225
32175,5-4690
32176,5-2246
32177,1-1524
32178,8-6658
32179,6-2267
32180,6-7904
32181,8-7139
32182,3-6382
32183,3-9229
32184,5-0521
32185,7-7715
32186,5-7519
32187,6-1578
32188,7-7728
32189,6-6040
32190,2-2615
32191,5-8304
32192,7-0483
32193,7-5815
32194,7-5530
32195,3-8038
32196,4-7218
32197,3-1614
32198,1-0855
32199,6-7846
32200,3-5226
32201,6-0309
32202,7-2689
32203,3-2914
32204,3-4237
32205,4-3375
32206,2-8325
32207,1-1542
32208,8-8575
32209,8-5330
32210,7-2743
32211,6-7653
32212,6-7707
32213,7-4036
32214,2-3284
32215,2-4816
32216,4-6278
32217,6-4267
32218,7-4354
32219,1-0100
32220,4-3177
32221,2-4769
32222,6-4856
32223,4-4329
32224,4-1204
32225,8-2924
32226,3-2048
32227,1-3176
32228,4-0815
32229,8-0316
32230,8-8909
32231,4-5850
32232,7-3936
32233,5-7168
32234,3-7429
32235,7-8733
32236,3-4931
32237,3-1276
32238,4-0704
32239,5-9739
32240,7-4716
32241,5-1440
32242,2-7692
32243,6-8519
32244,6-2737
32245,5-2915
32246,2-5190
32247,4-2436
32248,2-1785
32249,8-5084
32250,5-6408
32251,3-6557
32252,8-9277
32253,5-7052
32254,7-2056
32255,8-2426
32256,2-5948
32257,3-7337
32258,1-9058
32259,1-1894
32260,5-5212
32261,1-3427
32262,4-6424
32263,5-3179
32264,1-6220
32265,5-9218
32266,7-0735
32267,1-9317
32268,5-6927
32269,2-7999
32270,4-2747
32271,5-0125
32272,2-8991
32273,1-3591
32274,4-2213
32275,1-5008
32276,5-8165
32277,3-6604
32278,2-3914
32279,8-9942
32280,6-5112
32281,5-4091
32282,2-8556
32283,3-3198
32284,1-3045
32285,7-9565
32286,6-5470
32287,2-2587
32288,1-2984
32289,7-8641
32290,3-0276
32291,6-1000
32292,1-1924
32293,7-0579
32294,5-8188
32295,5-0768
32296,7-1833
32297,6-0130
32298,4-1932
32299,7-3021
32300,7-7872
32301,3-0858
32302,8-5722
32303,6-5892
32304,6-9699
32305,1-4216
32306,4-7251
32307,4-7917
32308,3-7651
32309,7-8700
32310,3-7943
32311,4-9036
32312,3-4495
32313,7-2567
32314,3-9269
32315,4-8201
32316,1-1474
32317,1-4444
32318,8-4069
32319,2-8197
32320,5-5219
32321,1-3773
32322,7-3124
32323,5-6746
32324,3-1895
32325,6-7600
32326,8-0290
32327,4-0343
32328,7-0378
32329,8-7264
32330,1-2447
32331,2-5329
32332,5-3474
32333,8-6033
32334,6-1120
32335,5-0013
32336,6-4819
32337,5-9580
32338,2-8324
32339,6-7223
32340,3-5651
32341,8-0748
32342,4-2604
32343,3-2762
32344,4-5620
32345,6-8363
32346,8-0369
32347,8-8210
32348,3-8577
32349,2-7070
32350,8-7831
32351,2-4883
32352,2-4319
32353,4-4565
32354,3-3260
32355,8-4143
32356,3-4940
32357,2-6160
32358,5-2586
32359,3-5768
32360,2-3805
32361,7-7778
32362,5-3480
32363,8-6965
32364,3-1308
32365,6-3666
32366,7-8993
32367,7-7152
32368,3-3358
32369,3-3563
32370,6-9398
32371,8-6346
32372,8-6662
32373,8-7488
32374,2-8288
32375,6-8423
32376,1-0340
32377,8-2472
32378,4-1522
32379,3-3153
32380,3-0114
32381,6-8889
32382,8-9505
32383,4-6749
32384,1-8772
32385,4-8586
32386,4-2423
32387,7-5709
32388,7-2711
32389,3-6357
32390,5-3534
32391,7-4720
32392,7-7495
32393,1-1334
32394,5-5994
32395,3-3273
32396,4-9554
32397,1-0329
32398,4-5983
32399,5-1724
32400,3-6197
32401,2-0450
32402,2-4351
32403,3-4886
32404,4-8959
32405,7-2470
32406,8-0569
32407,1-7982
32408,2-5275
32409,3-6621
32410,7-9567
32411,7-0002
32412,7-6697
32413,4-3847
32414,8-9490
32415,5-1597
32416,7-6487
32417,6-2888
32418,5-6920
32419,4-4746
32420,5-0787
32421,7-2546
32422,1-6410
32423,5-1210
32424,3-2832
32425,8-2267
32426,8-0664
32427,7-0043
32428,3-3822
32429,5-1466
32430,4-2716
32431,5-6104
32432,7-0372
32433,3-3120
32434,8-1185
32435,1-2760
32436,8-8173
32437,3-0738
32438,5-6979
32439,5-6914
32440,1-5205
32441,1-5324
32442,6-4585
32443,5-5841
32444,2-2502
32445,4-6950
32446,2-8936
32447,6-9626
32448,8-0976
32449,8-3826
32450,7-7754
32451,2-0252
32452,1-3909
32453,1-8889
32454,8-6233
32455,1-4812
32456,3-9840
32457,1-7782
32458,1-7527
32459,4-7843
32460,7-0418
32461,8-3888
32462,7-6459
32463,3-8039
32464,8-0715
32465,3-9604
32466,6-1872
32467,5-0786
32468,3-6117
32469,5-8324
32470,1-1751
32471,4-7582
32472,1-8409
32473,1-2058
32474,8-5603
32475,6-4922
32476,2-9426
32477,7-2585
32478,5-9476
32479,1-9687
32480,7-4647
32481,8-5966
32482,1-1667
32483,4-3347
32484,2-2176
32485,5-5953
32486,8-1459
32487,7-1182
32488,8-5192
32489,8-9664
32490,1-6465
32491,1-5963
32492,8-0785
32493,4-7362
32494,3-2580
32495,3-4016
32496,4-4553
32497,8-7612
32498,1-0572
32499,5-5507
32500,3-1066
32501,2-2290
32502,5-3251
32503,4-0823
32504,7-5177
32505,8-3669
32506,7-8451
32507,4-6579
32508,4-8163
32509,8-4451
32510,7-5670
32511,1-3414
32512,5-9626
32513,6-9184
32514,3-9896
32515,6-5757
32516,1-0635
32517,8-6649
32518,6-7004
32519,5-4446
32520,3-2851
32521,4-0919
32522,7-7194
32523,6-6380
32524,3-1613
32525,1-8276
32526,5-8250
32527,7-0303
32528,5-4469
32529,8-0881
32530,2-3579
32531,6-5003
32532,3-5878
32533,5-9996
32534,7-3657
32535,6-3039
32536,1-3465
32537,6-0799
32538,4-1281
32539,8-1218
32540,2-3912
32541,3-1649
32542,6-2425
32543,6-4178
32544,5-1954
32545,2-0948
32546,8-4056
32547,4-5507
32548,5-5059
32549,7-9625
32550,2-9295
32551,3-3736
32552,7-6882
32553,1-5915
32554,2-7549
32555,8-8623
32556,3-6076
32557,2-4020
32558,5-6806
32559,6-3533
32560,5-1232
32561,1-9508
32562,5-3333
32563,8-9184
32564,1-6026
32565,1-3382
32566,5-0328
32567,4-4254
32568,1-2821
32569,5-4269
32570,3-0391
32571,4-9084
32572,4-0578
32573,6-0843
32574,1-7103
32575,1-2663
32576,2-6823
32577,5-3723
32578,6-9556
32579,3-9086
32580,3-4811
32581,8-2210
32582,2-8644
32583,7-1149
32584,7-3900
32585,4-0383
32586,4-5068
32587,8-5369
32588,1-1240
32589,8-9792
32590,5-3327
32591,3-0251
32592,2-2598
32593,1-0250
32594,7-9861
32595,2-1829
32596,1-5787
32597,3-3639
32598,5-9149
32599,7-7132
32600,3-2960
32601,6-0981
32602,7-0010
32603,6-3323
32604,1-9326
32605,6-2681
32606,5-2050
32607,8-2459
32608,8-4909
32609,7-7380
32610,7-5649
32611,6-9577
32612,1-3168
32613,2-1137
32614,5-5019
32615,5-1298
32616,5-1070
32617,1-5862
32618,8-8628
32619,3-8283
32620,7-3732
32621,2-8691
32622,4-2387
32623,5-3993
32624,1-2523
32625,6-7619
32626,4-2749
32627,8-2627
32628,5-6483
32629,4-7239
32630,8-1957
32631,3-7510
32632,6-0645
32633,7-9781
32634,7-5877
32635,4-7931
32636,3-0805
32637,6-6345
32638,8-6448
32639,2-3969
32640,8-7244
32641,1-9049
32642,6-5976
32643,8-2979
32644,3-2685
32645,7-9688
32646,3-5429
32647,4-3163
32648,8-4880
32649,7-9588
32650,1-8607
32651,2-8965
32652,7-4432
32653,8-8982
32654,8-3497
32655,8-9349
32656,6-4447
32657,4-3130
32658,4-3793
32659,4-6776
32660,4-8072
32661,3-8813
32662,3-3292
32663,2-0179
32664,6-5770
32665,1-4716
32666,6-2697
32667,4-0789
32668,2-6515
32669,7-7734
32670,1-1965
32671,8-4041
32672,7-2058
32673,4-8764
32674,3-9334
32675,6-9371
32676,4-8154
32677,8-8322
32678,2-5207
32679,3-7744
32680,5-3140
32681,7-7384
32682,4-6430
32683,6-5840
32684,4-6179
32685,2-8318
32686,6-9173
32687,1-4340
32688,8-7545
32689,8-5010
32690,8-7836
32691,3-7511
32692,3-1986
32693,1-2112
32694,2-4673
32695,4-4828
32696,2-9848
32697,6-6993
32698,2-7801
32699,2-5458
32700,2-5950
32701,1-1286
32702,7-6843
32703,1-9781
32704,7-6574
32705,7-2831
32706,2-9561
32707,6-1718
32708,5-7285
32709,6-2240
32710,8-5204
32711,8-5277
32712,6-3105
32713,4-1096
32714,2-1843
32715,6-6941
32716,5-7446
32717,7-4423
32718,7-8025
32719,6-5437
32720,2-0979
32721,1-6638
32722,8-1057
32723,6-0808
32724,1-8445
32725,3-0019
32726,2-8629
32727,2-8877
32728,4-2393
32729,3-4800
32730,4-9475
32731,7-3871
32732,3-7205
32733,2-0030
32734,2-0476
32735,7-5665
32736,8-0864
32737,4-8377
32738,2-7331
32739,7-7171
32740,1-9827
32741,1-1499
32742,1-4415
32743,1-3481
32744,7-2250
32745,1-1213
32746,8-9380
32747,4-4569
32748,4-2973
32749,3-5769
32750,4-5394
32751,6-0532
32752,4-8324
32753,3-4171
32754,8-4025
32755,8-7557
32756,3-6870
32757,5-4751
32758,1-5583
32759,3-4395
32760,6-5019
32761,4-6985
32762,5-9407
32763,6-0743
32764,6-2683
32765,2-4640
32766,5-9343
32767,8-7130
32768,7-8366
32769,7-4142
32770,6-7581
32771,4-7057
32772,4-4327
32773,5-3564
32774,7-7812
32775,8-9991
32776,5-3572
32777,7-2013
32778,3-7909
32779,8-2423
32780,7-7088
32781,8-7124
32782,5-8737
32783,4-4941
32784,5-0411
32785,1-3657
32786,2-5440
32787,1-6850
32788,2-2976
32789,6-2482
32790,8-3588
32791,2-9175
32792,7-6571
32793,4-6220
32794,7-1627
32795,5-9214
32796,1-0693
32797,2-9540
32798,8-3636
32799,2-5439
32800,7-8617
32801,6-4737
32802,1-9699
32803,8-3608
32804,8-1651
32805,5-0920
32806,8-0067
32807,5-7732
32808,1-9427
32809,5-9768
32810,2-4844
32811,5-8214
32812,2-0183
32813,5-8881
32814,3-5013
32815,6-2577
32816,4-9455
32817,8-0987
32818,2-4529
32819,8-9930
32820,6-9722
32821,3-2842
32822,8-5260
32823,4-2695
32824,7-4342
32825,8-3874
32826,2-5929
32827,4-6044
32828,5-7435
32829,3-5202
32830,2-5546
32831,1-4147
32832,4-8182
32833,4-4916
32834,7-1323
32835,7-4269
32836,7-3445
32837,7-5797
32838,7-6209
32839,3-1354
32840,1-5604
32841,2-9190
32842,8-0242
32843,5-4243
32844,5-0594
32845,1-4704
32846,3-8834
32847,2-3031
32848,6-9192
32849,2-6748
32850,6-1920
32851,7-5854
32852,6-5685
32853,1-3893
32854,3-5127
32855,7-0179
32856,2-9765
32857,8-5564
32858,1-5592
32859,3-4888
32860,4-6969
32861,2-6023
32862,7-6527
32863,4-8415
32864,1-1689
32865,7-0709
32866,3-4273
32867,4-9409
32868,5-0035
32869,6-1229
32870,2-6962
32871,1-3498
32872,5-0187
32873,7-6482
32874,4-4185
32875,6-0632
32876,5-4326
32877,2-8314
32878,2-7645
32879,1-8477
32880,3-3703
32881,4-3364
32882,4-4928
32883,2-1481
32884,8-5413
32885,2-9815
32886,6-1668
32887,1-7980
32888,4-9531
32889,6-9272
32890,3-7401
32891,5-9350
32892,6-9554
32893,5-0554
32894,3-4808
32895,3-3507
32896,7-6740
32897,4-2239
32898,5-4574
32899,7-3516
32900,3-2510
32901,8-2531
32902,1-4807
32903,5-1029
32904,7-9177
32905,4-0889
32906,6-5308
32907,8-6143
32908,4-2827
32909,5-5556
32910,2-6398
32911,1-8223
32912,5-1707
32913,3-0540
32914,5-6683
32915,6-0762
32916,1-8967
32917,8-0177
32918,1-7395
32919,5-6904
32920,1-9614
32921,6-4405
32922,1-2546
32923,3-0238
32924,8-8228
32925,3-1732
32926,4-2352
32927,6-2313
32928,6-4801
32929,8-0698
32930,1-0857
32931,2-6637
32932,1-6188
32933,3-1165
32934,2-3746
32935,3-1038
32936,2-1706
32937,8-1958
32938,7-6757
32939,3-4974
32940,6-4416
32941,7-3152
32942,6-2709
32943,8-1152
32944,4-8345
32945,3-1029
32946,2-2972
32947,7-0194
32948,6-8276
32949,1-0484
32950,3-3967
32951,5-0090
32952,2-2044
32953,4-0056
32954,7-0352
32955,3-4373
32956,4-8490
32957,5-3823
32958,3-9305
32959,7-2728
32960,7-9599
32961,1-4610
32962,2-5777
32963,3-3483
32964,5-3830
32965,6-7104
32966,2-6441
32967,4-3374
32968,2-6709
32969,3-1928
32970,8-9109
32971,8-0422
32972,6-9825
32973,6-8154
32974,2-2004
32975,5-7269
32976,8-2790
32977,5-1437
32978,4-5016
32979,1-5890
32980,4-4302
32981,4-0397
32982,4-9427
32983,4-9091
32984,3-7199
32985,3-7389
32986,8-5435
32987,8-7063
32988,1-1876
32989,2-7882
32990,6-1994
32991,4-8355
32992,6-9984
32993,8-8786
32994,8-9361
32995,2-8162
32996,7-6013
32997,3-6851
32998,3-7327
32999,6-1270
33000,5-3337
33001,2-8283
33002,3-4609
33003,5-7646
33004,7-3848
33005,7-2225
33006,8-3297
33007,4-8378
33008,4-0860
33009,8-9339
33010,5-3597
33011,2-0839
33012,3-8004
33013,4-3281
33014,8-6712
33015,6-6674
33016,7-1860
33017,2-8410
33018,4-2339
33019,8-8549
33020,2-7028
33021,6-0909
33022,8-0345
33023,6-7066
33024,1-6986
33025,3-3321
33026,8-7572
33027,5-6576
33028,5-6528
33029,4-5358
33030,2-1255
33031,1-4062
33032,7-9051
33033,2-3653
33034,1-6208
33035,6-0525
33036,2-6122
33037,4-5330
33038,4-3185
33039,2-4801
33040,1-2148
33041,4-7217
33042,1-7430
33043,3-0909
33044,3-3624
33045,7-8001
33046,4-7256
33047,6-4476
33048,7-3650
33049,2-5437
33050,8-1378
33051,6-2704
33052,7-6733
33053,1-4457
33054,1-8755
33055,1-1791
33056,4-6821
33057,5-9941
33058,6-0570
33059,4-0122
33060,4-8906
33061,5-2226
33062,6-1637
33063,4-3859
33064,5-0266
33065,7-3159
33066,5-4458
33067,3-7683
33068,5-0733
33069,6-4661
33070,4-0330
33071,7-2745
33072,7-0191
33073,6-9632
33074,7-6638
33075,1-8328
33076,1-9263
33077,6-1074
33078,2-7906
33079,3-1567
33080,8-0306
33081,4-0119
33082,3-2011
33083,8-9014
33084,5-7702
33085,3-0306
33086,2-4909
33087,6-0772
33088,6-2346
33089,8-0685
33090,7-0784
33091,1-7341
33092,5-8910
33093,7-8188
33094,7-9659
33095,1-3862
33096,3-6858
33097,8-0966
33098,3-0326
33099,4-0803
33100,1-0021
33101,4-0712
33102,2-5786
33103,2-8366
33104,2-2616
33105,2-2040
33106,5-9800
33107,3-7627
33108,7-2416
33109,8-6607
33110,8-9196
33111,4-8903
33112,3-2888
33113,2-6133
33114,8-6331
33115,1-7275
33116,6-9896
33117,8-7416
33118,5-0480
33119,7-2306
33120,8-7689
33121,4-5333
33122,4-0986
33123,6-1719
33124,5-9156
33125,3-8336
33126,1-1183
33127,3-3125
33128,3-2352
33129,7-5750
33130,1-4283
33131,6-9253
33132,3-3592
33133,1-2621
33134,4-7161
33135,2-6766
33136,4-7521
33137,3-8373
33138,5-1789
33139,4-4805
33140,7-8982
33141,8-9730
33142,8-8018
33143,2-2181
33144,3-9941
33145,7-7212
33146,3-4195
33147,4-5313
33148,8-9601
33149,6-8642
33150,1-7575
33151,7-9640
33152,7-6261
33153,6-1929
33154,5-0746
33155,4-8156
33156,1-6383
33157,7-7830
33158,3-6322
33159,1-4209
33160,1-7750
33161,8-0947
33162,1-3001
33163,6-3534
33164,3-9936
33165,7-4247
33166,4-9932
33167,4-7671
33168,8-4541
33169,4-2867
33170,5-3433
33171,1-6336
33172,4-8519
33173,6-2989
33174,6-2570
33175,6-5346
33176,3-4223
33177,4-0604
33178,4-0713
33179,7-3214
33180,2-8489
33181,7-8998
33182,5-5998
33183,8-2132
33184,2-5816
33185,5-2431
33186,2-2581
33187,8-5484
33188,2-1440
33189,7-6790
33190,1-3268
33191,5-8447
33192,6-4394
33193,4-1850
33194,1-5535
33195,6-0962
33196,5-0211
33197,6-4760
33198,4-3709
33199,4-6360
33200,2-3926
33201,5-2825
33202,7-0886
33203,5-2080
33204,3-6879
33205,8-0514
33206,5-4541
33207,2-6311
33208,7-3014
33209,3-2937
33210,1-3088
33211,1-5542
33212,2-8690
33213,4-0240
33214,4-6649
33215,7-8909
33216,5-2451
33217,4-7611
33218,5-2504
33219,1-7707
33220,7-5801
33221,7-5794
33222,3-1678
33223,3-6287
33224,5-5901
33225,2-0223
33226,2-1873
33227,1-2319
33228,2-6466
33229,4-4787
33230,5-3808
33231,6-9869
33232,8-4355
33233,6-8301
33234,2-0901
33235,3-1017
33236,5-2224
33237,6-6183
33238,3-2612
33239,1-9913
33240,4-4933
33241,3-2823
33242,8-5019
33243,3-0052
33244,2-8031
33245,4-0154
33246,1-7207
33247,7-9719
33248,1-0641
33249,8-9495
33250,7-7161
33251,3-7697
33252,4-6755
33253,2-8605
33254,6-9115
33255,8-0125
33256,6-8465
33257,8-6916
33258,8-0484
33259,6-0202
33260,1-5514
33261,6-3569
33262,6-6071
33263,2-0335
33264,8-9784
33265,8-2932
33266,1-8329
33267,1-4552
33268,5-7195
33269,3-5265
33270,8-7882
33271,5-0611
33272,6-0473
33273,8-4926
33274,2-1847
33275,3-7274
33276,7-5756
33277,6-7017
33278,1-6277
33279,5-4557
33280,1-7587
33281,2-0846
33282,3-5999
33283,4-8425
33284,1-6706
33285,5-9665
33286,6-1758
33287,8-3143
33288,6-7206
33289,4-1414
33290,1-8711
33291,7-0142
33292,2-4392
33293,8-2386
33294,5-5689
33295,7-4740
33296,5-6933
33297,4-5480
33298,2-7942
33299,2-3235
33300,5-4579
33301,2-5744
33302,5-3666
33303,7-7167
33304,1-2790
33305,3-5886
33306,1-9521
33307,4-0770
33308,2-7500
33309,6-2721
33310,8-8732
33311,1-8922
33312,6-2914
33313,1-7847
33314,2-4738
33315,2-7312
33316,8-8080
33317,4-2258
33318,4-1697
33319,3-1021
33320,6-2702
33321,3-3525
33322,5-2904
33323,7-4488
33324,2-1814
33325,8-5507
33326,5-7324
33327,3-7916
33328,2-6639
33329,8-9711
33330,5-5942
33331,6-6841
33332,2-5525
33333,4-2441
33334,1-3249
33335,8-4345
33336,2-5345
33337,2-4847
33338,7-2539
33339,8-6506
33340,3-4830
33341,4-4193
33342,3-0123
33343,8-8697
33344,3-4398
33345,2-2536
33346,3-9031
33347,4-7036
33348,6-0005
33349,2-0292
33350,1-3351
33351,4-4810
33352,8-3773
33353,4-1957
33354,1-2183
33355,6-7719
33356,4-5994
33357,2-2934
33358,8-5660
33359,3-1778
33360,3-6739
33361,2-9875
33362,8-7075
33363,8-7169
33364,3-8946
33365,8-6286
33366,5-7779
33367,2-4555
33368,3-7090
33369,4-1831
33370,7-4645
33371,6-1608
33372,5-8434
33373,4-2685
33374,3-2537
33375,4-7805
33376,4-2264
33377,5-5966
33378,4-5247
33379,4-2832
33380,4-8760
33381,2-5629
33382,8-7440
33383,8-6760
33384,6-9949
33385,5-0263
33386,4-7374
33387,7-0949
33388,1-8125
33389,7-2953
33390,5-2244
33391,7-3533
33392,8-4015
33393,6-7928
33394,8-4688
33395,7-1896
33396,2-7148
33397,2-4443
33398,6-9349
33399,3-2643
33400,8-9038
33401,7-2547
33402,5-2594
33403,6-0563
33404,5-2047
33405,8-4467
33406,5-6698
33407,7-1115
33408,6-6596
33409,7-6883
33410,6-8010
33411,7-8392
33412,1-4869
33413,7-7113
33414,8-1879
33415,6-3331
33416,4-7536
33417,1-7728
33418,5-3457
33419,6-3580
33420,6-7678
33421,1-6339
33422,5-3620
33423,4-5158
33424,1-6429
33425,4-9987
33426,2-4095
33427,8-0063
33428,3-7833
33429,1-0472
33430,6-4013
33431,3-3152
33432,6-2390
33433,1-7642
33434,5-5221
33435,8-3875
33436,6-8467
33437,1-4101
33438,4-5966
33439,4-2081
33440,5-9856
33441,2-1076
33442,3-1801
33443,5-6046
33444,8-0666
33445,7-3837
33446,7-2969
33447,3-3688
33448,7-9297
33449,7-2523
33450,8-6573
33451,2-2665
33452,2-7136
33453,4-6498
33454,4-0387
33455,8-3799
33456,1-3289
33457,7-2151
33458,7-6096
33459,2-3625
33460,6-3231
33461,8-7844
33462,7-1076
33463,3-4833
33464,8-1531
33465,2-5215
33466,4-9692
33467,5-1500
33468,7-0680
33469,6-2523
33470,4-5957
33471,7-2141
33472,3-0752
33473,8-4054
33474,4-3525
33475,4-9742
33476,3-6626
33477,7-8776
33478,8-8040
33479,1-7685
33480,5-7695
33481,3-6977
33482,7-3308
33483,3-5312
33484,3-7138
33485,4-0361
33486,5-6064
33487,7-7970
33488,2-1039
33489,1-8320
33490,6-1858
33491,1-7551
33492,2-0960
33493,7-7271
33494,2-9322
33495,2-8476
33496,2-5915
33497,1-8308
33498,8-9544
33499,7-5443
33500,4-9592
33501,1-9653
33502,6-8823
33503,1-5203
33504,6-3213
33505,8-9746
33506,6-1688
33507,2-3428
33508,2-5152
33509,2-2398
33510,4-8327
33511,4-9933
33512,5-2497
33513,1-2532
33514,1-8213
33515,8-8027
33516,3-6612
33517,6-3006
33518,8-5584
33519,6-7610
33520,7-2609
33521,4-2278
33522,6-2994
33523,1-8319
33524,4-2454
33525,8-2641
33526,3-8130
33527,5-8258
33528,7-6616
33529,7-5439
33530,5-6907
33531,7-4323
33532,6-3763
33533,4-7532
33534,5-8149
33535,4-8566
33536,4-9239
33537,5-3611
33538,2-5791
33539,6-3805
33540,8-0200
33541,3-6189
33542,7-5733
33543,2-9601
33544,6-3729
33545,1-1815
33546,4-7627
33547,4-6718
33548,3-9645
33549,5-1245
33550,8-3915
33551,6-3060
33552,1-7848
33553,4-7568
33554,2-0946
33555,3-3003
33556,7-7098
33557,6-6968
33558,5-2398
33559,3-3497
33560,1-0478
33561,3-9822
33562,8-3602
33563,7-5110
33564,8-8946
33565,5-0973
33566,2-0110
33567,5-2647
33568,3-0821
33569,7-0883
33570,7-0415
33571,3-6538
33572,7-4477
33573,4-9609
33574,8-3252
33575,6-9336
33576,5-0501
33577,8-6495
33578,7-0168
33579,2-5688
33580,3-3802
33581,4-4910
33582,5-1924
33583,4-7567
33584,2-2779
33585,7-8146
33586,7-0259
33587,8-9087
33588,3-7840
33589,8-3257
33590,3-8330
33591,4-6299
33592,2-8546
33593,2-4581
33594,3-5543
33595,8-1688
33596,3-6718
33597,2-6532
33598,4-3611
33599,5-2792
33600,2-1418
33601,6-2833
33602,4-3692
33603,4-7388
33604,8-4843
33605,1-2884
33606,2-8317
33607,7-7151
33608,6-2648
33609,3-5609
33610,4-4369
33611,4-6290
33612,7-8980
33613,5-4264
33614,3-2988
33615,6-8054
33616,1-9694
33617,6-0915
33618,5-7459
33619,3-7808
33620,6-7297
33621,4-9942
33622,5-4757
33623,7-8111
33624,7-2246
33625,8-0643
33626,8-3594
33627,2-1993
33628,1-2103
33629,3-6332
33630,8-8578
33631,8-0941
33632,5-7022
33633,8-6782
33634,5-8810
33635,7-2679
33636,2-2404
33637,8-0605
33638,3-9148
33639,8-6896
33640,5-0747
33641,3-8892
33642,4-7639
33643,7-7022
33644,4-0830
33645,2-4590
33646,3-4295
33647,2-4122
33648,6-1393
33649,2-0981
33650,1-4625
33651,7-6815
33652,3-5673
33653,5-8669
33654,3-1719
33655,5-6387
33656,4-0558
33657,5-8480
33658,7-5263
33659,5-0771
33660,5-0597
33661,5-6309
33662,3-8713
33663,3-1830
33664,5-2743
33665,5-8596
33666,4-2597
33667,4-4738
33668,4-0298
33669,8-6322
33670,2-8251
33671,2-9086
33672,6-0764
33673,7-0250
33674,3-7675
33675,6-6790
33676,8-8752
33677,5-5477
33678,4-1279
33679,3-6695
33680,6-8176
33681,1-2553
33682,7-1417
33683,3-9679
33684,6-1589
33685,6-8064
33686,1-9208
33687,2-5906
33688,2-0770
33689,2-3957
33690,2-8728
33691,2-7678
33692,1-9021
33693,8-6347
33694,5-9473
33695,4-1100
33696,7-4369
33697,7-5865
33698,6-0239
33699,3-2121
33700,2-6996
33701,3-3502
33702,4-5743
33703,1-8563
33704,5-8460
33705,5-0469
33706,4-0277
33707,7-4462
33708,6-4969
33709,2-3108
33710,3-6136
33711,7-0291
33712,1-0636
33713,3-9927
33714,2-9039
33715,6-5042
33716,5-3107
33717,1-2824
33718,3-6034
33719,8-1686
33720,1-0246
33721,1-3400
33722,8-1080
33723,7-4550
33724,1-5486
33725,7-2131
33726,7-0348
33727,3-4228
33728,6-0721
33729,5-9466
33730,1-2716
33731,5-1131
33732,7-4279
33733,6-4716
33734,5-7237
33735,4-9813
