,lead
39352,7-5254
39353,4-7164
39354,2-6295
39355,7-7576
39356,2-0626
39357,8-1011
39358,5-3396
39359,6-8857
39360,5-8228
39361,5-7382
39362,6-3989
39363,5-0351
39364,5-3737
39365,2-2461
39366,3-1927
39367,2-7227
39368,2-9126
39369,5-3480
39370,4-0954
39371,3-7341
39372,5-0380
39373,1-1015
39374,3-3242
39375,2-6912
39376,3-0289
39377,1-5554
39378,3-2973
39379,6-2015
39380,4-9151
39381,1-2496
39382,6-1242
39383,2-9030
39384,3-6103
39385,6-3564
39386,2-5389
39387,8-0089
39388,2-9818
39389,8-1987
39390,6-6063
39391,6-6862
39392,6-5942
39393,7-6563
39394,5-2644
39395,7-5964
39396,8-7137
39397,1-0517
39398,5-3144
39399,5-7454
39400,6-4068
39401,3-8910
39402,8-3409
39403,6-9290
39404,4-0911
39405,6-2940
39406,2-0402
39407,4-5090
39408,3-0769
39409,1-1790
39410,4-4194
39411,3-3106
39412,6-9262
39413,7-9163
39414,3-0157
39415,2-7303
39416,8-0600
39417,7-9975
39418,2-0914
39419,8-2503
39420,3-3002
39421,1-9979
39422,2-5490
39423,7-6940
39424,3-7540
39425,6-7832
39426,8-8425
39427,5-8719
39428,8-3524
39429,2-8963
39430,3-1983
39431,3-2072
39432,2-4995
39433,5-5120
39434,5-0425
39435,2-4329
39436,4-5499
39437,7-4627
39438,6-2567
39439,8-9176
39440,8-2026
39441,4-8078
39442,5-8662
39443,5-9989
39444,7-0872
39445,3-6679
39446,8-9272
39447,3-9795
39448,8-4287
39449,1-4977
39450,4-1909
39451,6-1861
39452,3-9757
39453,1-9586
39454,2-4219
39455,3-9990
39456,2-9286
39457,5-6483
39458,4-6210
39459,6-2806
39460,8-0491
39461,8-6771
39462,3-9221
39463,8-3537
39464,4-0958
39465,7-4654
39466,4-9095
39467,8-5811
39468,2-3230
39469,8-6557
39470,6-4294
39471,2-0063
39472,3-1929
39473,3-8425
39474,8-3707
39475,3-1292
39476,2-9277
39477,5-5084
39478,1-1467
39479,3-2735
39480,7-9604
39481,7-8751
39482,8-1149
39483,1-7427
39484,5-1702
39485,8-7912
39486,5-6539
39487,6-1429
39488,5-1936
39489,2-0768
39490,5-0702
39491,6-1924
39492,8-7513
39493,7-7685
39494,3-1045
39495,6-9771
39496,6-6534
39497,5-3430
39498,7-9736
39499,5-3195
39500,3-2612
39501,2-3931
39502,2-7557
39503,8-1337
39504,8-9976
39505,2-7013
39506,3-9318
39507,2-6273
39508,6-5130
39509,2-3635
39510,6-1112
39511,3-9814
39512,3-9102
39513,5-6717
39514,8-3341
39515,4-0427
39516,2-3840
39517,8-0070
39518,5-0681
39519,4-5604
39520,1-5683
39521,1-3507
39522,3-9247
39523,1-6495
39524,5-2397
39525,3-2948
39526,4-8884
39527,6-2812
39528,7-0193
39529,1-3985
39530,2-9079
39531,2-2096
39532,7-4750
39533,5-1837
39534,1-3066
39535,5-8571
39536,2-0720
39537,7-2488
39538,3-2014
39539,1-0821
39540,3-2827
39541,3-5145
39542,3-8553
39543,2-7354
39544,7-7605
39545,4-6427
39546,4-8791
39547,7-7718
39548,8-9541
39549,5-5398
39550,8-0888
39551,1-0158
39552,1-3513
39553,5-4567
39554,5-9976
39555,4-5658
39556,1-1786
39557,3-2538
39558,2-5567
39559,8-8485
39560,1-8713
39561,3-8441
39562,6-2040
39563,7-2237
39564,2-5492
39565,4-6989
39566,8-2122
39567,6-2359
39568,1-1565
39569,2-9733
39570,5-0312
39571,6-5760
39572,2-2086
39573,4-7807
39574,2-0300
39575,7-7339
39576,4-2345
39577,6-3443
39578,7-7259
39579,4-9930
39580,2-9622
39581,7-4941
39582,8-2455
39583,8-6455
39584,4-7891
39585,1-5566
39586,4-3903
39587,5-2973
39588,1-8306
39589,4-8990
39590,2-6914
39591,8-5272
39592,2-0625
39593,4-0221
39594,4-3800
39595,8-2840
39596,1-8471
39597,2-5169
39598,3-9432
39599,8-0809
39600,5-6068
39601,2-7597
39602,3-1989
39603,4-1124
39604,5-0645
39605,5-4361
39606,8-4355
39607,3-6311
39608,1-3437
39609,3-5634
39610,3-4679
39611,3-8909
39612,8-4187
39613,1-9368
39614,6-3044
39615,1-1019
39616,2-2263
39617,4-1019
39618,5-0128
39619,4-1941
39620,6-9633
39621,1-0418
39622,3-0574
39623,5-7995
39624,4-3795
39625,3-3322
39626,5-0650
39627,2-7197
39628,7-5415
39629,8-7267
39630,6-2728
39631,8-8832
39632,4-1392
39633,1-2585
39634,5-9617
39635,4-6832
39636,2-7997
39637,3-1495
39638,4-6473
39639,7-9427
39640,1-0946
39641,2-7034
39642,1-2985
39643,5-5297
39644,5-8651
39645,2-0872
39646,4-9559
39647,6-0411
39648,1-0740
39649,4-1691
39650,5-4171
39651,3-0669
39652,8-9933
39653,1-8565
39654,7-9672
39655,4-8786
39656,8-8970
39657,2-7711
39658,8-6053
39659,5-5031
39660,8-7693
39661,6-5695
39662,7-7620
39663,4-0475
39664,7-6495
39665,4-6470
39666,8-0010
39667,6-5019
39668,2-5564
39669,4-2634
39670,1-4106
39671,4-5588
39672,1-3761
39673,5-4997
39674,2-4564
39675,2-0926
39676,1-2154
39677,3-7966
39678,6-9278
39679,4-7733
39680,7-5340
39681,5-3370
39682,3-9605
39683,4-0690
39684,4-9082
39685,2-1244
39686,7-5961
39687,3-7511
39688,3-3096
39689,3-6669
39690,4-1717
39691,7-2934
39692,2-0827
39693,1-9666
39694,3-7272
39695,6-2508
39696,7-2986
39697,3-5856
39698,1-6110
39699,1-3034
39700,1-3659
39701,5-0234
39702,1-0054
39703,7-1488
39704,7-2451
39705,1-3395
39706,7-7825
39707,5-8128
39708,3-8002
39709,6-2644
39710,5-6270
39711,5-5547
39712,1-0090
39713,6-9578
39714,3-3303
39715,7-0323
39716,8-3282
39717,2-3282
39718,7-3827
39719,3-0001
39720,7-4737
39721,1-6700
39722,1-6705
39723,8-1335
39724,2-8022
39725,2-1252
39726,8-6761
39727,6-2715
39728,3-9509
39729,3-3704
39730,3-3483
39731,5-3020
39732,3-3157
39733,2-7813
39734,2-0466
39735,1-3443
39736,2-8008
39737,3-7552
39738,5-4481
39739,5-6906
39740,8-7535
39741,4-7568
39742,2-8590
39743,1-5056
39744,6-6247
39745,8-5954
39746,5-3107
39747,6-3259
39748,7-0614
39749,5-4109
39750,2-3155
39751,8-8446
39752,5-8852
39753,6-8252
39754,5-7052
39755,3-3664
39756,1-4256
39757,5-8818
39758,2-2025
39759,2-9692
39760,5-4785
39761,4-6209
39762,7-0315
39763,4-8653
39764,1-7549
39765,2-7877
39766,5-0367
39767,2-2325
39768,6-4148
39769,3-5882
39770,4-8038
39771,4-0996
39772,1-3953
39773,3-6359
39774,1-6742
39775,1-3629
39776,3-8246
39777,7-7455
39778,4-1913
39779,5-2942
39780,5-2448
39781,2-8766
39782,2-3263
39783,3-0917
39784,3-1502
39785,1-4858
39786,5-8811
39787,5-1301
39788,4-1859
39789,4-0464
39790,1-2482
39791,7-8871
39792,7-6464
39793,1-4906
39794,2-9708
39795,6-7486
39796,6-7619
39797,7-7476
39798,4-1266
39799,8-3102
39800,5-8887
39801,5-7730
39802,8-1684
39803,2-0780
39804,8-5439
39805,3-4066
39806,7-3767
39807,6-7756
39808,8-3101
39809,2-4899
39810,6-0822
39811,1-6180
39812,7-5988
39813,4-5059
39814,2-7504
39815,5-2936
39816,1-8780
39817,2-8123
39818,8-4073
39819,8-2786
39820,6-2587
39821,4-1273
39822,4-4480
39823,1-1368
39824,8-3142
39825,5-3377
39826,3-3478
39827,4-1571
39828,5-9318
39829,4-7039
39830,3-3876
39831,1-0036
39832,2-7155
39833,8-8806
39834,4-7737
39835,1-1709
39836,5-8112
39837,1-4751
39838,3-8336
39839,4-7303
39840,4-9972
39841,3-2618
39842,8-5569
39843,2-1315
39844,6-0506
39845,1-5846
39846,1-1729
39847,6-0453
39848,8-6265
39849,2-1625
39850,3-5315
39851,3-3267
39852,7-7024
39853,3-8387
39854,4-6295
39855,8-1074
39856,6-5452
39857,5-7674
39858,3-5234
39859,2-8236
39860,7-6737
39861,1-2007
39862,2-9166
39863,1-6854
39864,3-8577
39865,2-7235
39866,3-2559
39867,6-5887
39868,5-0228
39869,3-8687
39870,6-6806
39871,1-6359
39872,2-2936
39873,2-7286
39874,8-4346
39875,7-3701
39876,2-4853
39877,4-8491
39878,2-0772
39879,1-1791
39880,7-0973
39881,2-3969
39882,2-6054
39883,8-2780
39884,4-4439
39885,4-5729
39886,1-9610
39887,3-0998
39888,2-1355
39889,7-6565
39890,7-4155
39891,8-0652
39892,3-4712
39893,7-5330
39894,4-1339
39895,2-3501
39896,4-7215
39897,6-3294
39898,4-3695
39899,5-2885
39900,8-6448
39901,7-6759
39902,6-7176
39903,2-2744
39904,6-6241
39905,4-6961
39906,1-0692
39907,3-8902
39908,3-3933
39909,6-8865
39910,3-7442
39911,5-1765
39912,7-0349
39913,7-5028
39914,1-5778
39915,5-6154
39916,7-1053
39917,6-9764
39918,2-2912
39919,2-2774
39920,7-6009
39921,4-6626
39922,2-6035
39923,4-8209
39924,2-4186
39925,8-2120
39926,4-0018
39927,2-9025
39928,6-9536
39929,6-5007
39930,5-7779
39931,6-1502
39932,3-4888
39933,4-5597
39934,4-1826
39935,1-1206
39936,8-6462
39937,2-8494
39938,8-2371
39939,2-8817
39940,3-9960
39941,3-6215
39942,7-8972
39943,3-7268
39944,7-2071
39945,1-1588
39946,4-0865
39947,3-6001
39948,5-3899
39949,6-1566
39950,7-3852
39951,5-4922
39952,1-9038
39953,3-5773
39954,2-0372
39955,1-9243
39956,4-1468
39957,6-0185
39958,2-1467
39959,1-3748
39960,7-7561
39961,6-0458
39962,4-1961
39963,7-7814
39964,1-2135
39965,6-4292
39966,2-5879
39967,4-4339
39968,6-9883
39969,5-3374
39970,8-9081
39971,2-1356
39972,8-3186
39973,7-3280
39974,4-2936
39975,1-3381
39976,5-9871
39977,4-3047
39978,3-3454
39979,1-3798
39980,3-7074
39981,5-5516
39982,1-3025
39983,4-6936
39984,8-2429
39985,8-3014
39986,4-4012
39987,3-7622
39988,2-1819
39989,6-9211
39990,1-4761
39991,4-9749
39992,4-8018
39993,3-0866
39994,8-7487
39995,7-7276
39996,5-8198
39997,8-4222
39998,2-0556
39999,7-4039
40000,2-1850
40001,4-4281
40002,1-0155
40003,6-4882
40004,2-8354
40005,8-5046
40006,5-3025
40007,3-3998
40008,6-7444
40009,5-4724
40010,2-6114
40011,5-2805
40012,5-1257
40013,3-1377
40014,5-7653
40015,1-8183
40016,7-0972
40017,7-8385
40018,5-9978
40019,1-9846
40020,4-1437
40021,7-1595
40022,1-5135
40023,4-6941
40024,5-8041
40025,7-8199
40026,7-9340
40027,2-2401
40028,4-4110
40029,3-7252
40030,6-8554
40031,4-1951
40032,3-2190
40033,7-2939
40034,1-7391
40035,7-5895
40036,6-6281
40037,4-1168
40038,4-2417
40039,3-5580
40040,5-0708
40041,1-6491
40042,3-6847
40043,1-4938
40044,2-8158
40045,1-1631
40046,4-9948
40047,7-7950
40048,5-2937
40049,3-6312
40050,5-9009
40051,8-1818
40052,6-4649
40053,3-5952
40054,6-1975
40055,6-8590
40056,1-1468
40057,3-6612
40058,7-1337
40059,4-5398
40060,7-4808
40061,8-4573
40062,2-5938
40063,6-5231
40064,4-1448
40065,5-4523
40066,1-4579
40067,4-0755
40068,5-2441
40069,4-6311
40070,3-6256
40071,4-5886
40072,2-3478
40073,8-8530
40074,7-0317
40075,4-8662
40076,1-1249
40077,2-5723
40078,8-6047
40079,8-5696
40080,7-6048
40081,2-0683
40082,3-8057
40083,3-8908
40084,6-9040
40085,8-6312
40086,1-4497
40087,6-1153
40088,3-1259
40089,5-7013
40090,5-7921
40091,6-5161
40092,3-9570
40093,4-8678
40094,2-6402
40095,3-2547
40096,8-2832
40097,1-8177
40098,7-5435
40099,6-9514
40100,7-1747
40101,3-3212
40102,8-7079
40103,5-1148
40104,4-8559
40105,2-1548
40106,5-7775
40107,4-2592
40108,8-2699
40109,5-0254
40110,1-1397
40111,5-2124
40112,1-5885
40113,5-2040
40114,8-5357
40115,3-2969
40116,3-7399
40117,6-1120
40118,3-2917
40119,8-7265
40120,5-9163
40121,3-0359
40122,1-5843
40123,1-5353
40124,1-9234
40125,8-8767
40126,5-8851
40127,1-0207
40128,6-7097
40129,6-2097
40130,3-4800
40131,2-0367
40132,4-5620
40133,8-5598
40134,1-7084
40135,8-3239
40136,1-6102
40137,7-5088
40138,8-6404
40139,7-0732
40140,1-3068
40141,1-3550
40142,6-4822
40143,7-3230
40144,7-1742
40145,7-5644
40146,2-0722
40147,3-9436
40148,5-4889
40149,7-9885
40150,3-7487
40151,6-4900
40152,8-6493
40153,7-5524
40154,4-4934
40155,1-0461
40156,1-6094
40157,5-7079
40158,2-2886
40159,1-6177
40160,3-2820
40161,8-8498
40162,2-0689
40163,6-6896
40164,4-7556
40165,3-2419
40166,2-6500
40167,7-2079
40168,5-6910
40169,1-0066
40170,1-1140
40171,5-5124
40172,4-2240
40173,8-5628
40174,2-0255
40175,6-2768
40176,7-6476
40177,2-8649
40178,8-2260
40179,5-4503
40180,8-0984
40181,2-1594
40182,5-0303
40183,8-5742
40184,4-7817
40185,5-4061
40186,6-6694
40187,5-1625
40188,3-0753
40189,5-9467
40190,7-8545
40191,6-0785
40192,6-8811
40193,3-1959
40194,3-4608
40195,2-5590
40196,8-2685
40197,7-6320
40198,8-5908
40199,4-0369
40200,5-4585
40201,1-8074
40202,8-2932
40203,1-8137
40204,6-7329
40205,3-0935
40206,6-1321
40207,6-1569
40208,3-4347
40209,7-1160
40210,2-3497
40211,1-0439
40212,4-8575
40213,4-1944
40214,8-4110
40215,7-1152
40216,4-7761
40217,6-4814
40218,6-1554
40219,2-7593
40220,6-5029
40221,5-2998
40222,7-6335
40223,4-4271
40224,8-7219
40225,5-3097
40226,2-4561
40227,6-8364
40228,7-5580
40229,1-8294
40230,1-8865
40231,7-5852
40232,3-4168
40233,6-8142
40234,8-6870
40235,3-1128
40236,7-2771
40237,7-1201
40238,3-0196
40239,2-7357
40240,1-7662
40241,5-1840
40242,6-9072
40243,2-2093
40244,1-8286
40245,4-2359
40246,6-7754
40247,1-3772
40248,4-6988
40249,1-5482
40250,2-2919
40251,1-1875
40252,6-6352
40253,5-8740
40254,1-6793
40255,8-9118
40256,1-0457
40257,1-6181
40258,4-6235
40259,2-4985
40260,3-5722
40261,4-1836
40262,7-1216
40263,8-4305
40264,2-7576
40265,2-1586
40266,6-5099
40267,6-0035
40268,8-7729
40269,5-2577
40270,7-4731
40271,4-1282
40272,8-8734
40273,2-9303
40274,2-8571
40275,7-6609
40276,3-4850
40277,1-5428
40278,6-8052
40279,8-4928
40280,2-2478
40281,3-6262
40282,7-3759
40283,4-5750
40284,5-8293
40285,7-6265
40286,2-7014
40287,1-4575
40288,3-7895
40289,2-8635
40290,6-3496
40291,3-2340
40292,1-7570
40293,4-9448
40294,3-5074
40295,2-5566
40296,1-0951
40297,1-7535
40298,7-5324
40299,1-2650
40300,6-4061
40301,2-3224
40302,3-6639
40303,7-7224
40304,8-2384
40305,4-8817
40306,3-7061
40307,1-4414
40308,2-2863
40309,5-3309
40310,6-2349
40311,4-5178
40312,7-9485
40313,6-5621
40314,2-5456
40315,4-3368
40316,1-6696
40317,4-2083
40318,2-0268
40319,6-2024
40320,3-7824
40321,8-6781
40322,7-6847
40323,6-1623
40324,3-5458
40325,5-8179
40326,1-6065
40327,5-0286
40328,4-6715
40329,7-4086
40330,2-1570
40331,1-8599
40332,7-4141
40333,1-2434
40334,2-8306
40335,3-4815
40336,7-6644
40337,6-1257
40338,4-5957
40339,1-5219
40340,4-3598
40341,1-3939
40342,2-3124
40343,2-1981
40344,8-9563
40345,6-5663
40346,8-9952
40347,8-3455
40348,4-3147
40349,8-8536
40350,4-5184
40351,7-5924
40352,2-0137
40353,4-1011
40354,7-0702
40355,4-7785
40356,7-8117
40357,2-5266
40358,1-6958
40359,7-1897
40360,1-7041
40361,5-1564
40362,1-4124
40363,2-6631
40364,7-9022
40365,7-9538
40366,3-4197
40367,7-4350
40368,1-8991
40369,8-7566
40370,5-0757
40371,2-0173
40372,6-8381
40373,6-0920
40374,8-3606
40375,3-4546
40376,4-6736
40377,5-4611
40378,3-7128
40379,8-9404
40380,6-6190
40381,1-4554
40382,5-5133
40383,2-0273
40384,1-5290
40385,7-8760
40386,7-2328
40387,8-1804
40388,7-3945
40389,4-2987
40390,2-6494
40391,4-1816
40392,5-2663
40393,7-6370
40394,3-6286
40395,6-7964
40396,5-5095
40397,3-5389
40398,4-5066
40399,2-7975
40400,6-4734
40401,8-6263
40402,6-5766
40403,4-2375
40404,8-7865
40405,7-1687
40406,6-2595
40407,3-7927
40408,6-0279
40409,1-2656
40410,1-2064
40411,1-9598
40412,6-0934
40413,5-2541
40414,4-2640
40415,3-0323
40416,4-2636
40417,1-4343
40418,4-2146
40419,4-9145
40420,6-1740
40421,1-2256
40422,8-3226
40423,2-2799
40424,4-4186
40425,1-6766
40426,6-7262
40427,2-5352
40428,7-2219
40429,7-6241
40430,7-6700
40431,2-4559
40432,6-1080
40433,5-0959
40434,2-4875
40435,7-1124
40436,5-1495
40437,1-9503
40438,3-2832
40439,5-2467
40440,3-9936
40441,1-5125
40442,4-5748
40443,2-4475
40444,4-7405
40445,7-4015
40446,7-4280
40447,8-9453
40448,1-9547
40449,2-6795
40450,1-3743
40451,5-8636
40452,7-9050
40453,2-6016
40454,4-3250
40455,5-6779
40456,7-8321
40457,5-8372
40458,7-5513
40459,5-2395
40460,2-2823
40461,2-0607
40462,2-8483
40463,2-4232
40464,5-6225
40465,5-4458
40466,7-9199
40467,8-6329
40468,6-7606
40469,6-2544
40470,3-7539
40471,5-6358
40472,7-2392
40473,8-3837
40474,5-8494
40475,1-5508
40476,6-4036
40477,6-4933
40478,6-8803
40479,3-9058
40480,7-2104
40481,7-1769
40482,4-1083
40483,4-1686
40484,8-0529
40485,8-5283
40486,2-3631
40487,3-2084
40488,8-9865
40489,5-4985
40490,5-5638
40491,1-6527
40492,2-8829
40493,4-7100
40494,7-0401
40495,1-3924
40496,2-0499
40497,5-9866
40498,1-5623
40499,7-5782
40500,6-5852
40501,7-6142
40502,6-7824
40503,8-2769
40504,7-4088
40505,3-2155
40506,1-5591
40507,8-0149
40508,5-2026
40509,8-5359
40510,8-2266
40511,4-4973
40512,7-8783
40513,4-5945
40514,2-8429
40515,4-7859
40516,8-2165
40517,5-9534
40518,1-5268
40519,1-2662
40520,1-6608
40521,2-3440
40522,6-3687
40523,3-9822
40524,8-0660
40525,4-5563
40526,7-1365
40527,1-6089
40528,4-3422
40529,3-8243
40530,5-1298
40531,8-8205
40532,8-9580
40533,5-5693
40534,4-6058
40535,8-9448
40536,1-3524
40537,3-3581
40538,5-6307
40539,3-6277
40540,8-6441
40541,3-5212
40542,2-3237
40543,6-4791
40544,5-5366
40545,3-8266
40546,1-8141
40547,7-8902
40548,5-5953
40549,8-6416
40550,2-9952
40551,2-8728
40552,5-7106
40553,5-6117
40554,5-4037
40555,5-6036
40556,5-8217
40557,3-0728
40558,1-2212
40559,7-4841
40560,7-2023
40561,4-7836
40562,8-5784
40563,4-6951
40564,4-1982
40565,8-3664
40566,4-3154
40567,5-8009
40568,4-7584
40569,8-5289
40570,4-7514
40571,6-9029
40572,6-5433
40573,2-8620
40574,4-3919
40575,6-7491
40576,1-3442
40577,8-2295
40578,6-1003
40579,1-9133
40580,1-8336
40581,6-1017
40582,4-3303
40583,1-5028
40584,4-8845
40585,4-8789
40586,8-7550
40587,8-6582
40588,2-6300
40589,3-0378
40590,4-6661
40591,3-8240
40592,6-3335
40593,2-7760
40594,2-2318
40595,3-0220
40596,6-8650
40597,3-7031
40598,5-7786
40599,7-1743
40600,4-9435
40601,3-6461
40602,1-1891
40603,4-9528
40604,8-1085
40605,5-6743
40606,5-1483
40607,1-7530
40608,2-3719
40609,3-5658
40610,8-4632
40611,6-7091
40612,3-7210
40613,6-2668
40614,4-0388
40615,7-8208
40616,2-1695
40617,1-4976
40618,2-9526
40619,5-2265
40620,5-3745
40621,5-7865
40622,2-9940
40623,1-0419
40624,2-2162
40625,7-0836
40626,1-2121
40627,3-0013
40628,6-9079
40629,7-4608
40630,4-1661
40631,1-4841
40632,4-1192
40633,7-5427
40634,2-5649
40635,4-4837
40636,1-4801
40637,6-1336
40638,3-1291
40639,5-6558
40640,8-0267
40641,4-1056
40642,6-7228
40643,1-3106
40644,5-5600
40645,8-3490
40646,8-5859
40647,3-8208
40648,4-0783
40649,7-9043
40650,8-6780
40651,8-8456
40652,5-4778
40653,5-4434
40654,4-8598
40655,7-8575
40656,4-9423
40657,6-4418
40658,4-2270
40659,7-1498
40660,7-9709
40661,5-1367
40662,4-7893
40663,1-9564
40664,5-4333
40665,1-0410
40666,2-2529
40667,8-8952
40668,8-2581
40669,5-9071
40670,8-3684
40671,6-1404
40672,6-4599
40673,3-8811
40674,5-3640
40675,2-3934
40676,7-3467
40677,1-4181
40678,3-5075
40679,3-3217
40680,1-5575
40681,8-8413
40682,1-3189
40683,7-7529
40684,2-4110
40685,8-9098
40686,3-3570
40687,2-5789
40688,2-1110
40689,7-2287
40690,3-5003
40691,1-4169
40692,2-0946
40693,2-6906
40694,4-7885
40695,5-6395
40696,4-5295
40697,7-7577
40698,7-1236
40699,3-0839
40700,8-0294
40701,6-3027
40702,6-6128
40703,3-1347
40704,4-2999
40705,3-8302
40706,1-3237
40707,8-6564
40708,3-0776
40709,8-8644
40710,7-6619
40711,7-5993
40712,2-2099
40713,8-0956
40714,8-5173
40715,5-3031
40716,5-9954
40717,5-8259
40718,1-4142
40719,4-9024
40720,7-2560
40721,6-1969
40722,2-2454
40723,6-7865
40724,7-4601
40725,3-1556
40726,6-7243
40727,6-7116
40728,8-6426
40729,1-8169
40730,5-2632
40731,5-9579
40732,8-7976
40733,4-5937
40734,2-2908
40735,2-7314
40736,4-1237
40737,5-1898
40738,6-5515
40739,3-7704
40740,5-4051
40741,8-6009
40742,4-3158
40743,5-7385
40744,3-3386
40745,1-0047
40746,5-6314
40747,4-2420
40748,8-0468
40749,4-4048
40750,3-7597
40751,6-2051
40752,3-8136
40753,3-7231
40754,3-5951
40755,5-9418
40756,5-2739
40757,8-5982
40758,5-4475
40759,5-8014
40760,3-0876
40761,3-9864
40762,8-5417
40763,3-6571
40764,8-4799
40765,5-9682
40766,3-1811
40767,8-2750
40768,8-1133
40769,2-8899
40770,2-5410
40771,3-0902
40772,7-2326
40773,4-2124
40774,7-7819
40775,8-6970
40776,6-2151
40777,1-6000
40778,4-1470
40779,5-1787
40780,2-9583
40781,1-0772
40782,8-4018
40783,4-0634
40784,6-1806
40785,3-3258
40786,7-5768
40787,8-1053
40788,1-2061
40789,7-8442
40790,4-6575
40791,7-6662
40792,2-7032
40793,8-4015
40794,4-3545
40795,7-4012
40796,4-1287
40797,6-6605
40798,6-1476
40799,6-0463
40800,2-1313
40801,2-7137
40802,4-0588
40803,6-7368
40804,4-6150
40805,4-0531
40806,2-3884
40807,5-5087
40808,8-5266
40809,1-8369
40810,2-5578
40811,6-0974
40812,6-0351
40813,1-7152
40814,6-4912
40815,4-9307
40816,3-2286
40817,8-9345
40818,7-3413
40819,8-2814
40820,8-9644
40821,7-2307
40822,5-7715
40823,3-0854
40824,4-6438
40825,5-0569
40826,1-2870
40827,2-1610
40828,4-4403
40829,5-3242
40830,4-0565
40831,3-4023
40832,2-5463
40833,5-4057
40834,2-8259
40835,4-8449
40836,3-2427
40837,3-9077
40838,4-2731
40839,4-3449
40840,8-5890
40841,5-8667
40842,7-8600
40843,6-6141
40844,1-5784
40845,6-7532
40846,4-6558
40847,7-3013
40848,8-5891
40849,8-5268
40850,4-7652
40851,5-3726
40852,7-2499
40853,3-3591
40854,2-3218
40855,8-0979
40856,7-8030
40857,3-5205
40858,8-8804
40859,5-5520
40860,4-9058
40861,7-3228
40862,5-4394
40863,5-2728
40864,6-6233
40865,1-7958
40866,8-3886
40867,7-8087
40868,4-6943
40869,1-9806
40870,8-1616
40871,8-8430
40872,1-8392
40873,5-2956
40874,4-0997
40875,2-1400
40876,7-5223
40877,8-9746
40878,5-0268
40879,6-5908
40880,6-3183
40881,3-4273
40882,8-5096
40883,8-0334
40884,8-3883
40885,4-9379
40886,8-2625
40887,5-5257
40888,8-8105
40889,5-4138
40890,2-0188
40891,3-0370
40892,8-0645
40893,2-1262
40894,6-1048
40895,5-8521
40896,2-3950
40897,2-6637
40898,4-5048
40899,5-6177
40900,7-0930
40901,5-2088
40902,2-1399
40903,5-2723
40904,5-8781
40905,2-8360
40906,6-8905
40907,3-5862
40908,2-3226
40909,8-6147
40910,7-9774
40911,5-6720
40912,3-2276
40913,1-8083
40914,5-9980
40915,4-7009
40916,5-1804
40917,2-0132
40918,6-5717
40919,2-0917
40920,2-8142
40921,8-3666
40922,8-5446
40923,5-7096
40924,8-8521
40925,2-8199
40926,1-3053
40927,3-3286
40928,8-5689
40929,5-5834
40930,8-6998
40931,7-7056
40932,2-4577
40933,7-4424
40934,5-5060
40935,1-3910
40936,2-5474
40937,8-3840
40938,3-2862
40939,2-2049
40940,3-7555
40941,7-8051
40942,4-0848
40943,1-4307
40944,6-3017
40945,7-6958
40946,1-9717
40947,2-6258
40948,1-1330
40949,2-6673
40950,6-6235
40951,4-5406
40952,5-1260
40953,2-9059
40954,4-9228
40955,2-8956
40956,7-2158
40957,7-4871
40958,5-7008
40959,8-6110
40960,5-8002
40961,3-4367
40962,5-0805
40963,8-1103
40964,2-6720
40965,5-2028
40966,4-1742
40967,3-3916
40968,3-3649
40969,8-7229
40970,4-6345
40971,1-7862
40972,1-0581
40973,6-5331
40974,1-1223
40975,7-0652
40976,2-1588
40977,1-6840
40978,1-8163
40979,2-7650
40980,3-8566
40981,8-9557
40982,4-0497
40983,2-1380
40984,6-0657
40985,1-2201
40986,2-3441
40987,2-9921
40988,6-2564
40989,8-6079
40990,6-2434
40991,1-9954
40992,4-5942
40993,4-1749
40994,6-2172
40995,4-0436
40996,7-3778
40997,4-6243
40998,4-5049
40999,6-4188
41000,5-6044
41001,7-4882
41002,7-8698
41003,6-0068
41004,1-0707
41005,2-5950
41006,8-3478
41007,4-7115
41008,4-3483
41009,8-0412
41010,6-8682
41011,7-1501
41012,8-6629
41013,3-5252
41014,6-1200
41015,3-9587
41016,8-0413
41017,5-4549
41018,1-9977
41019,1-4702
41020,3-5576
41021,2-7223
41022,1-9826
41023,6-0209
41024,7-7682
41025,2-3610
41026,8-1418
41027,7-5828
41028,5-7950
41029,8-3260
41030,4-3335
41031,3-8668
41032,1-3546
41033,1-2311
41034,7-0397
41035,6-2931
41036,5-9353
41037,8-0303
41038,1-7136
41039,6-9504
41040,1-2851
41041,7-3210
41042,5-1534
41043,2-5877
41044,7-3388
41045,7-3185
41046,1-1529
41047,3-4400
41048,4-8997
41049,8-0229
41050,2-7091
41051,3-5326
41052,5-1928
41053,1-7416
41054,1-4749
41055,3-0636
41056,3-3803
41057,1-6431
41058,4-5321
41059,6-1291
41060,6-8870
41061,6-9948
41062,7-2879
41063,8-8863
41064,8-2057
